grid_id	EcoI	EcoII	EcorgnI.x	EcrgnII.x	Cropland.2015	Cropland.diff	Built.2015	Built.diff	Precip.2018	Precip.diff	Temp.2018	Temp.diff	Lon	Lat	Elevation	CDL.prop.cropland.2018	CDL.N.crops.2018	CDL.edge.density.2018	Field.size.index	Avg.field.area.km	N.fields	Livestock.density	Abundance.trend
2463	5	5.3	NORTHERN FORESTS	ATLANTIC HIGHLANDS	0.286174458	-0.003374235	0.31032629	0.058451935	111.456772863865	15.2971879760425	12.4729168431756	0.780416612071001	1668933.04657	232440.40381	83.6881551362683	0.166629186502156	41	127.684285475127	0.358282208588957	0.159699892933619	934	784.875983467228	-1.21673643773424
2728	8	8.1	EASTERN TEMPERATE FORESTS	MIXED WOOD PLAINS	0.018219645	0.007876576	0.208396376	0.023532508	106.941668609778	9.67916678190221	11.8906252265442	0.888125048748501	1818933.04657	382440.40381	66.6175238095238	0.0396835070668169	26	61.5105187338289	0.0249648762563493	0.13225243902439	246	337.244389968678	-0.1453094080197
3376	6	6.2	NORTHWESTERN FORESTED MOUNTAINS	WESTERN CORDILLERA	0.077692385	-0.000777396	0.031032449	0.028904423	63.7203135737218	-2.5742709995092	8.2684897488992	0.43307292656196	-1881066.95343	782440.40381	981.880186594648	0.067621392583677	32	92.8435429659419	0.121175382718586	0.196413822894168	463	455.027284455495	3.08471901491698
611	9	9.4	GREAT PLAINS	SOUTH CENTRAL SEMIARID PRAIRIES	0.194219681	-0.118252317	0.080599994	0.06008712	31.250521284043	0.3709374173661	19.1447919706504	0.903333397706398	-531066.95343	-917559.59619	823.794938917976	0.207384451024692	24	71.240462443136	0.348782862706913	0.59569962406015	798	318.097165603219	-5.1871073713029
2704	0	0.0	WATER	WATER	0.103183222	-0.055773462	0.342205971	0.000617146	77.8713555186987	7.0326044375698	8.95338556184045	0.58276039626992	618933.04657	382440.40381	211.808901181795	0.112416192026539	29	144.16064669052	0.121073119410836	0.173091891891892	925	559.483999827168	-2.67948635606035
2755	10	10.1	NORTH AMERICAN DESERTS	COLD DESERTS	0.370726288	-0.002758438	0.026794836	0.025914819	21.7468753010035	-0.9631250520547	9.23958354194959	0.58625007160008	-1331066.95343	432440.40381	1370.24822874494	0.332334780427902	30	105.194089397005	0.380324049560521	0.355804264771213	2251	2075.55752465452	-3.26587148994395
173	8	8.5	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS	0.036119084	-0.010295149	0.167841493	-0.024472413	122.220575306565	17.424115237346	23.7145837073525	0.623750005662501	1268933.04657	-1367559.59619	4.48785638859557	0.0387354065248298	19	70.1868715934865	0.0356624665903016	0.220882191780822	73	640.656545270504	1.14182304054147
2282	8	8.1	EASTERN TEMPERATE FORESTS	MIXED WOOD PLAINS	0.39821925	-0.101945024	0.069298551	0.05362646	95.304167876641	12.0570833702883	11.2729168519145	0.8070833395313	1118933.04657	132440.40381	309.350863422292	0.173758657262814	24	153.948517142992	0.380203657067776	0.186247021276596	1410	4359.28433136673	1.07941359431898
977	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.194633415	0.007187111	0.251481266	-0.01034332	114.014585196972	9.26041665474601	17.5656253819664	0.711458453039299	1068933.04657	-667559.59619	243.87100456621	0.0449886104783599	25	263.587480964636	0.0655996177735308	0.3195	2	919.322260723285	1.56642803354459
1939	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.187596031	0.005600858	0.074157715	0.049476576	104.27760592103	12.3367708861827	12.5046877580462	0.728854204225401	768933.04657	-67559.59619	216.101948225247	0.0704928259513415	16	84.5369516197876	0.164457831325301	0.179132957746479	710	734.206315650431	0.900349059920491
1796	11	11.1	MEDITERRANEAN CALIFORNIA	MEDITERRANEAN CALIFORNIA	0.000956709	-0.006806444	0.03362097	0.010987922	71.837501670622	-26.5733339589554	13.1916668911775	0.534999964634599	-2181066.95343	-117559.59619	418.410169491525	0.00139797447786073	17	47.555167835314	0.010150289017341	NA	0	196.300294406583	-0.0132744198648616
2725	5	5.3	NORTHERN FORESTS	ATLANTIC HIGHLANDS	0.087034454	0.01064661	0.096915911	0.056192483	107.977606157462	9.22802136341751	9.65000018915938	0.734583361516711	1668933.04657	382440.40381	313.605858170606	0.056967896231825	25	214.689395439488	0.108197074010327	0.1557	64	336.42072916965	0.0205802902178753
2546	5	5.3	NORTHERN FORESTS	ATLANTIC HIGHLANDS	0.443420295	-0.071730456	0.11180164	0.06761936	96.5520850419998	11.1595837513606	10.161458500661	0.848958286394721	1518933.04657	282440.40381	238.819124125421	0.305932626166373	36	240.684824476726	0.483436381386267	0.177999498567335	2792	2177.56657613339	-2.96928981409359
3418	5	5.2	NORTHERN FORESTS	MIXED WOOD SHIELD	0.090661693	0.028602556	0.026709228	0.02461685	65.7781262646119	3.5802083869775	5.72135425999295	0.51093750264651	218933.04657	782440.40381	386.956460009465	0.0364812278667574	14	197.689462701132	0.123634204275534	0.137205	20	243.869915694341	-1.12163674977539
3574	6	6.2	NORTHWESTERN FORESTED MOUNTAINS	WESTERN CORDILLERA	0.094160788	-0.004255162	0.016332585	0.015485124	26.6177088158826	-0.0906249863406003	4.96666674215036	0.34583329178082	-1281066.95343	882440.40381	1671.61883301708	0.0535543280616788	18	113.590350844026	0.133386264390631	0.1591284375	320	370.427096603671	-1.25790990555651
1226	10	10.2	NORTH AMERICAN DESERTS	WARM DESERTS	0.016707591	0.003275244	0.385207165	0.136060474	37.2979173981585	-21.2370834837667	13.4854168891907	0.918749928474501	-1881066.95343	-467559.59619	889.324907696677	0.000213686314032297	16	170.420665348299	0.000808176848110292	NA	0	212.374894936245	-1.31017513971182
2564	6	6.2	NORTHWESTERN FORESTED MOUNTAINS	WESTERN CORDILLERA	1.44059e-05	-2.8776e-06	0.007465116	0.007465116	66.7833344551424	-11.6116670512284	9.20833347473914	0.78666666022812	-1981066.95343	332440.40381	1813.44841995299	0.000480802065263416	7	63.9834405576575	0.000349573956740223	NA	0	283.747993278119	-0.9851483046172
1110	8	8.4	EASTERN TEMPERATE FORESTS	OZARK/OUACHITA-APPALACHIAN FORESTS	0.231362775	-0.027395797	0.042328942	0.031961027	100.691147560875	-0.799687426289012	17.3229169559975	0.6658333403368	218933.04657	-567559.59619	196.130325112108	0.0186098505143881	12	194.252754843166	0.135543018335684	0.21820243902439	123	1693.58122703193	0.413032075780007
3087	5	5.3	NORTHERN FORESTS	ATLANTIC HIGHLANDS	0.057078818	0.050721961	0.061352746	0.052777736	103.795835018158	7.5258329709371	7.41979179096719	0.80312503303091	1768933.04657	582440.40381	390.598290598291	0.064193746613102	23	146.565872477096	0.0485651214128035	0.232793617021277	94	280.28920924831	-2.6439914336197
2792	8	8.1	EASTERN TEMPERATE FORESTS	MIXED WOOD PLAINS	0.619013669	-0.192097534	0.058922183	0.046754731	75.2229182148973	5.24791704018911	8.2736980508198	0.627864594474279	518933.04657	432440.40381	277.012983770287	0.504733901335382	30	161.491463441125	0.544959298685034	0.248819223659889	5410	2332.80706822625	-0.231455926424384
3254	0	0.0	WATER	WATER	0.098925932	0.048946852	0.045923249	0.040396143	93.2739601433277	5.9927086174488	7.03489599695119	0.736979212223869	1218933.04657	682440.40381001	235.131463414634	NA	NA	NA	0.0916879143294238	NA	NA	310.489803792064	-1.34556526665999
2639	8	8.1	EASTERN TEMPERATE FORESTS	MIXED WOOD PLAINS	0.004294219	0.003183037	0.346883684	0.079182003	110.431512276332	13.5483857075377	12.3773439995906	0.7908854614129	1768933.04657	332440.40381	62.5729847494553	0.00170780796313908	16	81.5354176067349	0.00833876221498371	0.15426	5	174.955132033148	-2.11968707507556
1361	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.143813348	-0.016547675	0.264005482	0.042049233	121.738543877999	18.932708789905	15.9177085607468	0.749374930482999	768933.04657	-417559.59619	191.324826629681	0.0331399034407031	16	167.203657480515	0.113569355774811	0.200176119402985	134	885.721935196805	0.444820301336613
2041	8	8.5	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS	0.306205438	-0.041219075	0.078547136	0.044025589	103.739584922791	9.5470831612751	14.477083600359	0.647916723089301	1668933.04657	-17559.59619	7.94940978077572	0.382777325864142	40	156.911764733577	0.12078493289726	0.194934127395132	3862	199.823300012477	1.11915098883328
2344	9	9.2	GREAT PLAINS	TEMPERATE PRAIRIES	0.796690825	-0.149312066	0.053874251	0.048557478	70.1187506640951	1.64208274632691	10.1572918582242	0.773958379356189	18933.04657	182440.40381	357.050309597523	0.513622441945481	15	56.1913238396624	0.765342495168563	0.322407315511445	6247	3404.93893354161	-0.996467823137126
1266	8	8.4	EASTERN TEMPERATE FORESTS	OZARK/OUACHITA-APPALACHIAN FORESTS	0.407207061	-0.101257293	0.054897875	0.047819147	96.6442724466324	-3.8265626527366	15.9078127614533	0.7967708430564	118933.04657	-467559.59619	339.212028824834	0.00343575806211883	18	74.5498143127453	0.0808560130262852	0.09675	4	2668.99400125867	-2.30061750593126
2597	9	9.3	GREAT PLAINS	WEST-CENTRAL SEMIARID PRAIRIES	0.046789276	-0.001609447	0.014172806	0.013444741	48.2687507296602	0.497916375100601	8.89791684993543	0.63708333607453	-331066.95343	332440.40381	805.36517563811	0.0550351054303624	19	69.9359014576406	0.0139564389934447	0.378185017421603	287	1507.25183664481	-2.15370641527776
4675	5	5.4	NORTHERN FORESTS	BOREAL PLAIN	0.57223333	-0.108752849	0.038430782	0.030682002	37.4072925659517	2.1085418753325	1.27187501871958	0.23145830392216	-631066.95343	1582440.40381	456.050661703887	NA	NA	NA	0.403027157931154	NA	NA	401.908754914826	-3.97229588303584
2290	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.541244166	-0.15060798	0.159495926	0.089515925	99.4718767205874	7.20812514225641	12.4234377502774	0.606354225240599	1518933.04657	132440.40381	189.272247161341	0.411231185145395	40	143.04178033032	0.39491881144372	0.177662612982744	3651	2422.31673259337	-1.99811360073948
2446	8	8.1	EASTERN TEMPERATE FORESTS	MIXED WOOD PLAINS	0.660770452	-0.204152545	0.104802253	0.06618754	86.1104183495045	8.9637501696746	10.6000002049841	0.4879166847095	818933.04657	232440.40381	271.364805762799	0.502604163568631	35	157.041991686631	0.568489022815325	0.235954442190669	4930	7773.66843570553	5.24063234480658
2292	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.281561	-0.126500998	0.281867377	0.064089697	107.371877173583	14.1593758702281	12.7083335804443	0.503333423286699	1618933.04657	132440.40381	62.7136136430462	0.180470920867043	47	92.9226709185164	0.30828349944629	0.192725406409661	2153	1986.42832343474	1.64911225656525
3090	8	8.1	EASTERN TEMPERATE FORESTS	MIXED WOOD PLAINS	0.02831676	0.01166982	0.130503361	-0.038384996	101.111460228761	6.6056254029274	10.3875002398466	0.714166724557671	1918933.04657	582440.40381	24.6208791208791	0.0558953453552541	25	95.6055384070751	0.0484412976857233	0.106363636363636	11	245.65324646885	0.639169141621876
2635	5	5.3	NORTHERN FORESTS	ATLANTIC HIGHLANDS	0.129727742	-0.006213137	0.15440047	0.003635065	98.8906265894572	12.7902084509532	9.76718767286123	0.766770829423329	1568933.04657	332440.40381	382.426804123711	0.102840736008249	34	195.675122206279	0.210828300258844	0.15558	150	348.514824801124	-1.6553595981652
2529	0	0.0	WATER	WATER	6.15489e-05	6.15489e-05	0.031831216	-0.000621681	77.9281258980433	10.0597911755244	10.1906251820425	0.550624962585649	668933.04657	282440.40381	176.199285532023	5.36653429215413e-05	3	7.34668571879282	0	NA	0	22.485255159383	2.26408792441957
2907	5	5.3	NORTHERN FORESTS	ATLANTIC HIGHLANDS	0.046323336	0.032048279	0.090063188	0.025919954	106.332814494769	5.41281303564699	9.63125014316756	0.905416641438689	1768933.04657	482440.40381	335.19735166794	0.0624077509465205	28	124.810449648428	0.0382190029825309	0.165632335329341	167	412.416550440211	-0.881878950142245
2997	5	5.3	NORTHERN FORESTS	ATLANTIC HIGHLANDS	0.073229687	0.053762914	0.07073551	0.042741949	104.929168343544	5.3158331473668	8.54791679955088	0.88624995358599	1768933.04657	532440.40381	385.513404147699	0.0578976645766386	26	122.093789308634	6.35055038103302e-05	0.165929166666667	216	332.17894261626	0.039750032246344
2883	8	8.2	EASTERN TEMPERATE FORESTS	CENTRAL USA PLAINS	0.555163043	-0.167101508	0.096884211	0.042434116	73.3630222181479	7.52802111705141	8.30260429306266	0.696354197260609	568933.04657	482440.40381	266.778576741879	0.438416273587824	32	154.21058142689	0.444349901421604	0.193341081345965	6122	3712.42371725288	-2.54111584769374
826	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.120149434	0.022104337	0.054909784	0.039967154	123.135940104723	8.15177151163401	17.8500002597769	0.570416623850697	618933.04657	-767559.59619	125.042168674699	0.0211908581733983	18	279.86639131387	0.0726705091258405	0.172453846153846	39	3192.65135164886	-0.756352425357598
2038	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.102040735	0.008903421	0.219187854	0.018152791	97.0218767722448	9.45520845850309	15.0156252273979	0.8031250523093	1518933.04657	-17559.59619	61.8602026049204	0.0627496469283933	35	94.1718636381297	0.00352927953242666	0.176106	300	786.641776702213	1.76475592541772
3286	6	6.2	NORTHWESTERN FORESTED MOUNTAINS	WESTERN CORDILLERA	0.009142215	-0.012699395	0.002770325	0.002770325	28.4192712462197	-2.8315626195011	7.72291677604274	0.58458331687531	-1781066.95343	732440.40381	1427.34967964515	0.00865020466910984	18	62.5904111189372	0.0177883128929197	0.287928	25	456.3254899608	-0.276223754544103
177	15	15.4	TROPICAL WET FORESTS	EVERGLADES	0.479292827	-0.065089838	0.091004853	-0.036980827	123.063544124365	9.076042113702	24.2479170362155	0.648750054836302	1468933.04657	-1367559.59619	8.3901769371568	0.0979439633716259	18	140.101303792355	0.520418313990562	0.266828953229399	1347	3831.83073365045	-0.147842440419621
585	8	8.5	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS	0.028046081	0.019637325	0.028879881	0.019712549	111.595835040013	1.126666647196	20.6020835936069	0.705416613817199	1268933.04657	-967559.59619	25.6851251840943	0.00895324114927974	25	115.948060803102	0.129917477521862	0.135118421052632	38	130.533027831558	0.665643659617565
1773	8	8.2	EASTERN TEMPERATE FORESTS	CENTRAL USA PLAINS	0.358854661	-0.133951276	0.262723973	0.016053452	115.800002286832	18.2058344105884	13.7322919151047	0.7518750438699	868933.04657	-167559.59619	196.590380978114	0.120832674246332	17	100.304717605618	0.228445449406444	0.209176930693069	1010	1815.16009244927	-0.269091009280786
2621	8	8.1	EASTERN TEMPERATE FORESTS	MIXED WOOD PLAINS	0.561513528	-0.235679495	0.085306248	0.051926849	81.6552097201347	6.54104180733361	9.59166688689341	0.598333384717501	868933.04657	332440.40381	287.808640406607	0.448792006399706	36	199.536879381137	0.565114795918367	0.196422543523163	6778	1469.17191777292	-1.63404194248318
4788	5	5.4	NORTHERN FORESTS	BOREAL PLAIN	0.779136068	-0.082262139	0.057446659	0.048111274	37.3958338846763	-0.0233334710201021	3.25520838797092	0.2760416449358	-1081066.95343	1732440.40381	652.328789420142	NA	NA	NA	0.667608751170512	NA	NA	823.084845464383	1.70377726283133
729	10	10.2	NORTH AMERICAN DESERTS	WARM DESERTS	4.32011e-05	-0.000160118	0.007499714	0.007499714	21.055208694345	-2.0164583772111	17.5385419179996	0.806874923904797	-931066.95343	-817559.59619	1360.52876553917	5.93748674668133e-05	8	26.7467284919255	0.000725689404934688	NA	0	471.747446944039	2.80605124931217
3166	8	8.1	EASTERN TEMPERATE FORESTS	MIXED WOOD PLAINS	0.403905241	0.077755454	0.08572565	0.062638744	87.7692724217971	6.1580211232106	7.06197930631849	0.74135418751588	1218933.04657	632440.40381	240.693441414886	NA	NA	NA	0.326482375912034	NA	NA	1007.05381830687	-2.34340863202098
3077	0	0.0	WATER	WATER	0.430514624	0.026602485	0.199735813	0.051674484	80.2960952967405	6.606302250425	8.03932304796763	0.720156208006669	1268933.04657	582440.40381	214.651064883606	NA	NA	NA	0.34316509482848	NA	NA	917.834430942431	-2.00595865875185
2707	0	0.0	WATER	WATER	0.368615833	-0.085862779	0.272720366	1.40428e-05	85.5401054124037	8.9317706724008	9.80000017917094	0.685833372594789	768933.04657	382440.40381	201.182299546142	0.318329486596145	46	219.320195045665	0.373911209532848	0.187825986078886	3879	4599.53346650523	-2.19226568330023
2812	8	8.1	EASTERN TEMPERATE FORESTS	MIXED WOOD PLAINS	0.287312739	-0.006877642	0.079891609	0.039386745	86.0802099307378	8.08104194800059	9.28125019689711	0.83958331503284	1518933.04657	432440.40381	393.230612763794	0.155334214426715	31	248.777990989976	0.163013407107895	0.150061445783133	747	1109.22806963895	-2.73117279762772
152	15	15.4	TROPICAL WET FORESTS	EVERGLADES	0.115313554	0.031142033	0.345377854	-0.07997309	140.190626889467	-0.114375521739987	24.7447920044263	0.6056249499321	1518933.04657	-1417559.59619	5.03399122807018	0.0754306564670486	15	148.993569539033	0.0962090163934426	0.3449925	720	480.660661596153	2.96989873376137
219	8	8.5	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS	0.012260168	-0.002494504	0.444874261	-0.059066367	126.868752633532	17.938750945528	23.5322919587294	0.631458248694699	1268933.04657	-1317559.59619	6.59441953163926	0.00605037718358977	18	152.268488722357	0.0108800405782399	0.138681818181818	22	738.537732283697	1.39007342143818
1225	11	11.1	MEDITERRANEAN CALIFORNIA	MEDITERRANEAN CALIFORNIA	0.007638597	-0.003286709	0.744403404	0.010156376	33.408334134069	-19.7400000625134	14.991666952769	0.9258333206177	-1931066.95343	-467559.59619	284.980226810119	4.27021645015484e-05	12	180.630163525286	0.00870702985607232	NA	0	167.70076708559	-2.33442195170289
657	10	10.2	NORTH AMERICAN DESERTS	WARM DESERTS	0.001521137	-0.001773699	0.020827899	0.017817331	34.7302090255544	1.0077085875596	17.3166669706504	1.0008334656557	-1331066.95343	-867559.59618999	1384.85806074766	0.000401511622760333	12	34.4774248362982	0	NA	0	362.483350770558	-1.2098923585279
1783	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.176354172	0.003702868	0.067644852	0.059436289	92.0072931647301	6.38479144821569	13.5427085767345	0.936041680056	1368933.04657	-167559.59619	413.563522355507	0.0974360583056227	29	134.256180391446	0.0246181901071347	0.165906	50	1648.17475638832	-0.71365682046185
3256	5	5.2	NORTHERN FORESTS	MIXED WOOD SHIELD	0.021082145	0.003443801	0.025527711	0.025527711	84.041668176651	6.8233335018158	6.52500014107985	0.84916672329419	1318933.04657	682440.40381	312.679628270971	NA	NA	NA	0.0280597625869832	NA	NA	117.467526410792	-4.40587399042367
1543	8	8.5	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS	0.272198604	-0.018577934	0.019495674	0.006458905	119.085418641567	8.85124963124601	17.1093753278255	0.696875041723199	1668933.04657	-317559.59619	2.30636942675159	0.297227562726859	27	84.3819905905111	0.268717231737155	0.357855007865758	1907	248.44733304973	-5.55349463405209
103	15	15.4	TROPICAL WET FORESTS	EVERGLADES	8.24269e-05	8.24269e-05	0.002936772	0.002515021	133.367710928122	2.55854181845999	25.427083671093	0.5495833277702	1468933.04657	-1517559.59619	2.18878965198645	0.000124671592485895	7	91.971243358479	0.000825593395252838	NA	0	194.68852861148	-0.429592914365629
2893	0	0.0	WATER	WATER	0.213807612	0.001544195	0.015764769	0.014835226	82.8697929382324	5.73645808696749	8.89895848421535	0.641041686114232	1068933.04657	482440.40381	187.236059014754	NA	NA	NA	0.187596737084292	NA	0	4204.17089738353	-3.36324626614566
343	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.112978725	0.002338308	0.515200081	-2.19644e-05	106.048699525495	-3.272135526439	21.4057294453184	0.664270757138699	68933.04657	-1167559.59619	23.8254015466984	0.0268858317469392	20	288.372014987305	0.119620805787701	0.37132641509434	53	931.046445895851	1.08449612322121
2174	9	9.2	GREAT PLAINS	TEMPERATE PRAIRIES	0.680259529	-0.088011532	0.069342968	0.05066536	64.5921888314188	4.2184379503131	11.5000001811422	0.7895833287388	-81066.95343	82440.40381	436.20322664585	0.661224014892958	17	120.774607087178	0.676037570991699	0.272728392940809	6403	2870.3412326183	-0.260952376943968
955	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.201001223	-0.222008477	0.032293135	0.03010629	91.0395850439866	-6.31791694524389	17.940625295043	0.703124964237198	-31066.95343	-667559.59619	207.925863521483	0.0227269782727928	20	94.1677859208619	0.0281895214226041	0.332228571428571	7	1674.63381863679	-2.71564074354135
660	10	10.2	NORTH AMERICAN DESERTS	WARM DESERTS	0.018069533	0.012801399	0.00591377	0.00591377	30.3322920814777	0.2264582157135	16.560416902105	1.0754166533549	-1181066.95343	-867559.59619	1589.0538573508	0.00994453166400218	18	47.4706632914679	0	0.412575	36	303.118532436503	-1.70417710729283
2286	8	8.4	EASTERN TEMPERATE FORESTS	OZARK/OUACHITA-APPALACHIAN FORESTS	0.214750292	-0.044858134	0.146555925	0.050890356	104.178647468487	11.6211460093653	11.1541668800249	0.651666675220898	1318933.04657	132440.40381	455.764984227129	0.131310236045388	31	155.774785229039	0.190608160123172	0.145983542039356	559	806.30092146206	0.360200403210853
1843	9	9.2	GREAT PLAINS	TEMPERATE PRAIRIES	0.720636514	-0.152457742	0.072449268	0.053366244	86.3546887375414	0.254062144209897	13.5440106275685	0.862552052678	168933.04657	-117559.59619	252.059310713332	0.423872982105045	20	155.231152097779	0.549692977559451	0.235043631039531	4098	2053.50583103938	-0.277158201000804
4503	5	5.4	NORTHERN FORESTS	BOREAL PLAIN	0.670874723	-0.037873443	0.025409706	0.024509886	44.5145842134953	2.48208350141849	0.683333349957441	0.368333389097824	-431066.95343	1432440.40381	534.364870598218	NA	NA	NA	0.532304143376808	NA	NA	338.453519861453	-1.07041128129358
2123	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.080518853	-0.006523162	0.336834195	0.019377398	103.659377038479	10.761875241995	14.5854168919226	0.6637500089904	1568933.04657	32440.40381	36.239115874079	0.0291918309018433	33	176.018725757278	0.0531945843124091	0.155052892561983	484	348.307114475865	-1.48240139851811
1364	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.213003088	-0.050709479	0.089816239	0.073336658	134.857814893126	17.97031301558	14.9815106667035	0.826510443297799	918933.04657	-417559.59619	489.44787322769	0.0392810789458834	24	152.616481387431	0.109540964555491	0.129928378378378	74	1713.57784442334	2.33249462235132
1363	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.332314195	-0.043186936	0.094137151	0.076616765	133.931252539158	19.852917770545	15.3343752737467	0.841041653168599	868933.04657	-417559.59619	269.753747917823	0.0990312676453984	22	165.929441934877	0.127448019514462	0.188381072555205	317	1955.28615581955	1.23703424952066
2367	8	8.1	EASTERN TEMPERATE FORESTS	MIXED WOOD PLAINS	0.406465494	-0.164189283	0.225554695	0.044491388	90.5208349029223	10.5716667612394	11.0458335380536	0.764166693342901	1168933.04657	182440.40381	343.386357719344	0.186830512727577	23	187.901367087666	0.332832244008715	0.174193840985442	1786	1428.87045282265	-0.396822124402296
596	12	12.1	SOUTHERN SEMIARID HIGHLANDS	WESTERN SIERRA MADRE PIEDMONT	0.008541039	-0.011588589	0.022793505	0.021037767	37.052084118283	-0.167916516307798	16.8218753486872	1.0418751627207	-1281066.95343	-917559.59619	1520.34592852958	0.000986878442928078	14	33.85750749053	0.00951446787641001	0.2097	1	537.610735554274	-2.52107254185379
3056	8	8.1	EASTERN TEMPERATE FORESTS	MIXED WOOD PLAINS	0.213126157	-0.03585788	0.54412642	0.048832078	69.8302094638348	2.3477083702883	8.20729176956229	0.763958262170979	218933.04657	582440.40381	271.487098344693	0.174168982721243	25	186.752457904231	0.206362802080147	0.245460199833472	1201	1521.95760962552	-5.02667454312922
2464	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.112362955	-0.027014688	0.440367144	-0.023421082	111.648959994316	15.7797917922337	12.9968752066294	0.8985416493068	1718933.04657	232440.40381	31.0223509933775	0.0429029085182761	39	252.435269642713	0.224821683309558	0.158228959276018	663	559.931476255535	-1.46269879489407
1375	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.231811506	-0.178679985	0.118624888	-0.005097666	106.532293438911	5.74395849059	16.8989586358269	0.761458457012999	1468933.04657	-417559.59619	67.8289399887829	0.199191308837689	41	294.883755006349	0.325627198124267	0.148696551724138	2349	6615.43947707711	0.00499327572502928
2106	8	8.2	EASTERN TEMPERATE FORESTS	CENTRAL USA PLAINS	0.736167718	-0.086598701	0.057304151	0.048386967	100.032033051054	13.2761982470754	12.1908855909326	0.5365103947309	718933.04657	32440.40381	227.154677206851	0.652650709126004	26	102.071915975303	0.747305785123967	0.306009465776294	5990	2373.09639802044	-1.2483322199539
1357	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.658051709	-0.103023567	0.051559375	0.048123928	113.95208521684	8.857083590825	16.1333335841385	0.605833315073202	568933.04657	-417559.59619	98.718715393134	0.402094537683903	21	62.9322931610679	0.665307540831692	0.265596985446985	5772	707.595326583618	-1.93845869772086
4288	9	9.2	GREAT PLAINS	TEMPERATE PRAIRIES	0.794551426	-0.125829444	0.066528448	0.034408222	33.5062506049871	-0.421249901254996	3.83125010086223	0.50125007458652	-581066.95343	1282440.40381	582.902859637634	NA	NA	NA	0.688399305238139	NA	NA	397.201984363533	0.172316547691853
2703	8	8.2	EASTERN TEMPERATE FORESTS	CENTRAL USA PLAINS	0.505497219	-0.195206192	0.156644916	0.079778946	76.6479179660479	5.11791694959	8.71041686615596	0.52958334678163	568933.04657	382440.40381	269.880311792809	0.360761724764018	33	215.910262626691	0.50576478013886	0.20032074742268	4656	1746.45342969962	-2.0759215986066
1032	8	8.4	EASTERN TEMPERATE FORESTS	OZARK/OUACHITA-APPALACHIAN FORESTS	0.090411308	-0.022943346	0.025012132	0.022662272	105.55729363362	-4.75687499046299	16.7645836348335	0.792916712289099	118933.04657	-617559.59619	318.628822197056	0.00192670081598863	13	115.604355064972	0.0445230515269426	0.1323	1	1338.92423321617	1.52713387408776
888	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.234779787	-0.071601554	0.049886225	0.039982444	115.14270999531	-1.04479163587	18.4713544622064	0.690937497715201	218933.04657	-717559.59619	101.91418016482	0.00998387327981649	13	214.644734327217	0.0723607300489085	0.21624	15	1636.65936230567	-0.0692956516133991
2794	0	0.0	WATER	WATER	0.310068299	-0.093247317	0.07389966	0.034704378	76.0218765735626	8.2827085256576	9.17291682058324	0.666250030572209	618933.04657	432440.40381	219.751936047964	0.398226518370325	32	121.975043758116	0.257393667049848	0.164767104085893	3353	1694.44884254762	-2.04460368937677
1451	8	8.4	EASTERN TEMPERATE FORESTS	OZARK/OUACHITA-APPALACHIAN FORESTS	0.103087899	0.006062793	0.104957466	0.066231558	109.555210073789	17.6627088169257	12.4739585185889	0.7856249642713	1168933.04657	-367559.59619	850.507491675916	0.0153543205690983	20	51.8690573023308	0.0231581389952431	0.130575	24	1072.02995143681	1.14878489606394
