Species	grid_id	Abundance.trend.rightcensored	Cropland.2005_2015	Cropland.trend	Built.2005_2015	Precip.1993_2018	Precip.trend	Temp.1993_2018	Temp.trend	Lon	Lat	Family	NCGR	LarvalColor	LarvalHair	AdultSize	AdultColor	Diet.breadth.families
Plebejus acmon	1247	-1.0435195579884	0.00096197	0	0.01359186	38.7894237552507	0.00351660043963642	7.59391041572851	0.0123305819781103	-105.70751053	35.66172919	Lycaenidae	G5	aposematic	yes	24.5	aposematic	2
Plebejus acmon	3021	3.68711544570397	0.29741802	-0.014414089033359	0.159299515	36.3653851451161	0.000992422741456809	9.82692326801136	0.00955668786744573	-116.30807407	43.53715777	Lycaenidae	G5	aposematic	yes	24.5	aposematic	2
Plebejus acmon	4021	1.06199056946343	0.01418602	-0.103502741733215	0.01899546	79.0711550036302	0.00332135891083608	6.08237189923724	0.0124546257197306	-120.71967776	47.66592243	Lycaenidae	G5	aposematic	yes	24.5	aposematic	2
Plebejus acmon	3376	2.31532209961911	0.078170645	-0.119865759637101	0.01662663	63.6808505371894	0.00290918799482365	7.91057708602733	0.0143276568480617	-121.4508383	44.47276344	Lycaenidae	G5	aposematic	yes	24.5	aposematic	2
Plebejus acmon	3286	2.28324830376727	0.01549991	0.0208437816925499	0.001388705	28.8131414850792	0.00345610465816538	7.33477576029224	0.0137356848500764	-119.98920863	44.28216182	Lycaenidae	G5	aposematic	yes	24.5	aposematic	2
Plebejus acmon	2218	0.387021602057036	0.750715695	0.210538823536307	0.145617225	44.3301289209332	0.000755558538389739	16.4384618126429	0.0192670463903916	-121.69990194	38.71548784	Lycaenidae	G5	aposematic	yes	24.5	aposematic	2
Plebejus acmon	1965	-1.12723693264117	0.01664524	-0.157494078907597	0.28840761	55.8858983515977	-2.98102105308625e-05	13.509936155417	0.0158890259113736	-121.79560979	37.37330942	Lycaenidae	G5	aposematic	yes	24.5	aposematic	2
Plebejus icarioides	2049	6.59345511866165	0.02987971	-0.16568549075308	0.33948004	45.367468699395	0.000275082518862857	14.6854169475727	0.0192274283281387	-121.95725444	37.78284503	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	1227	0.18421048559536	0.0023231	-0.0278389190657927	0.12516307	40.2358979682844	-0.00583853234952893	14.2689104553981	0.0210999130782754	-117.10749356	34.27577564	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	1713	-3.90843107019356	0.11164721	0.0259552674130211	0.01400625	68.4195523196354	9.82775552332792e-05	12.7012823040669	0.0172496743039164	-121.32225005	36.14175632	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	3375	1.07787326039006	0.00014022	-0.217312762273819	0.004331195	86.6706743720585	0.00288362786188619	7.43733989772124	0.0137791962647054	-122.09408307	44.35916573	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	2053	1.37849381829613	0	-0.213636624079893	0.0014841	77.7852578571735	0.000918477936615045	6.47532063037253	0.0178949508189668	-119.62559253	38.22239868	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	1554	2.93262404398988	0.007976465	-0.155962819117345	0.005741405	35.831090271664	8.73990902053933e-06	12.7961540550758	0.0163457081819838	-118.19397057	35.84420931	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	1797	1.01322795748717	0.195166555	0.246509287458676	0.04900015	46.1115392539173	0.000160883953849057	13.7849361606133	0.0172366770536231	-121.47814145	36.55277848	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	1328	-11.6317449231198	0.011664765	0.26062374177775	0.01284848	34.0487185080942	0.00206393732316863	8.43333349773326	0.0129108584916459	-106.3505929	36.04094796	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	1226	0.235472552598504	0.015026555	0.150887926988607	0.31719273	46.6724366823641	-0.00440879259102739	12.9317310192646	0.0199568671662957	-117.66425545	34.17999053	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	2048	7.74464329918814	0.00209712	-0.186959936903458	0.148188585	78.3435909460084	0.000957330365879334	14.2826926096892	0.0195252846385245	-122.53528767	37.66662565	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	2390	1.01446918722428	0.00125649	-0.0905138070822585	0.006801295	92.3775653444135	0.000211587885270657	9.14935912373356	0.015987112884655	-120.83761986	39.75753832	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	3121	-8.24253587079301	0.00053293	-0.102010069743779	0.000670865	39.0842955066608	0.00643442432140547	2.15384617254425	0.0131903370795694	-109.88835831	44.71283605	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	2077	-0.380555174997566	0.192771335	-0.038575967371461	0.229582335	35.532372368834	0.00192970653882285	8.65376618317663	0.0144506004963373	-105.10600917	39.9769812	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	2076	-4.51909361079716	0.002933785	-0.0833801482679224	0.01334672	37.2942314912111	0.0068382344597817	-0.266987190008737	0.0127608216658111	-105.72457628	39.93494955	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	3208	-5.57250630913724	0.001933635	-0.126083185355833	0.001784165	42.4083340978011	0.0115704355409845	4.51442314010973	0.0136327767452379	-110.65478103	45.06768912	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	3021	4.70040918880115	0.29741802	-0.014414089033359	0.159299515	36.3653851451161	0.000992422741456809	9.82692326801136	0.00955668786744573	-116.30807407	43.53715777	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	4021	-4.6559429474874	0.01418602	-0.103502741733215	0.01899546	79.0711550036302	0.00332135891083608	6.08237189923724	0.0124546257197306	-120.71967776	47.66592243	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	3668	-8.46941054427776	0.045201575	-0.0646859149079522	0.036498185	30.01698767241	0.00227345124621376	6.22195524580251	0.0121464079602995	-113.94267117	46.86383189	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	3376	7.01111652473685	0.078170645	-0.119865759637101	0.01662663	63.6808505371894	0.00290918799482365	7.91057708602733	0.0143276568480617	-121.4508383	44.47276344	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	2663	-6.76065403212595	0.01091002	-0.116889628302615	0.00254811	25.6310901817603	0.00220182209766495	8.10865399277268	0.00996148582942944	-114.506036	42.05216494	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	3286	-3.18690886996688	0.01549991	0.0208437816925499	0.001388705	28.8131414850792	0.00345610465816538	7.33477576029224	0.0137356848500764	-119.98920863	44.28216182	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	3574	1.46414769979992	0.09635579	0.142700998185065	0.0085909	26.5294876690858	0.00106648621026962	4.7198718845701	0.0129811274378848	-113.81263752	46.44774792	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	2161	-5.81549302924185	0.232037665	0.0289704860026611	0.092508335	37.3903853037418	0.00105824040584984	7.77692322086734	0.0130535331181615	-105.16604009	40.3988016	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus lupini	1227	0.542047144557456	0.0023231	-0.0278389190657927	0.12516307	40.2358979682844	-0.00583853234952893	14.2689104553981	0.0210999130782754	-117.10749356	34.27577564	Lycaenidae	G5	cryptic	yes	25.5	aposematic	1
Plebejus lupini	2053	-0.452514026855499	0	-0.213636624079893	0.0014841	77.7852578571735	0.000918477936615045	6.47532063037253	0.0178949508189668	-119.62559253	38.22239868	Lycaenidae	G5	cryptic	yes	25.5	aposematic	1
Plebejus lupini	1554	-2.06185421030355	0.007976465	-0.155962819117345	0.005741405	35.831090271664	8.73990902053933e-06	12.7961540550758	0.0163457081819838	-118.19397057	35.84420931	Lycaenidae	G5	cryptic	yes	25.5	aposematic	1
Plebejus lupini	1797	1.27430071656869	0.195166555	0.246509287458676	0.04900015	46.1115392539173	0.000160883953849057	13.7849361606133	0.0172366770536231	-121.47814145	36.55277848	Lycaenidae	G5	cryptic	yes	25.5	aposematic	1
Plebejus lupini	1226	-0.204072251525045	0.015026555	0.150887926988607	0.31719273	46.6724366823641	-0.00440879259102739	12.9317310192646	0.0199568671662957	-117.66425545	34.17999053	Lycaenidae	G5	cryptic	yes	25.5	aposematic	1
Plebejus lupini	1225	1.42817899572367	0.00927622	0.222993965238151	0.73964029	43.0913469479539	-0.00304931730357749	14.4336541432601	0.0196645186513737	-118.21950035	34.08173607	Lycaenidae	G5	cryptic	yes	25.5	aposematic	1
Plebejus lupini	2390	-1.04676656419694	0.00125649	-0.0905138070822585	0.006801295	92.3775653444135	0.000211587885270657	9.14935912373356	0.015987112884655	-120.83761986	39.75753832	Lycaenidae	G5	cryptic	yes	25.5	aposematic	1
Plebejus saepiolus	1227	-0.0207112221328631	0.0023231	-0.0278389190657927	0.12516307	40.2358979682844	-0.00583853234952893	14.2689104553981	0.0210999130782754	-117.10749356	34.27577564	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	2053	-8.06359746916433	0	-0.213636624079893	0.0014841	77.7852578571735	0.000918477936615045	6.47532063037253	0.0178949508189668	-119.62559253	38.22239868	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	1554	2.65499048765852	0.007976465	-0.155962819117345	0.005741405	35.831090271664	8.73990902053933e-06	12.7961540550758	0.0163457081819838	-118.19397057	35.84420931	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	2390	-1.3788673505404	0.00125649	-0.0905138070822585	0.006801295	92.3775653444135	0.000211587885270657	9.14935912373356	0.015987112884655	-120.83761986	39.75753832	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	3121	0.743990504389269	0.00053293	-0.102010069743779	0.000670865	39.0842955066608	0.00643442432140547	2.15384617254425	0.0131903370795694	-109.88835831	44.71283605	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	2077	2.62507551286852	0.192771335	-0.038575967371461	0.229582335	35.532372368834	0.00192970653882285	8.65376618317663	0.0144506004963373	-105.10600917	39.9769812	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	4498	-4.22010587028764	0.77313146	0.0274590552196003	0.016978615	31.4709941058969	0.0033751972710398	2.79198723758022	0.012915453048522	-106.39295781	51.83562929	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	2076	-8.1721488868908	0.002933785	-0.0833801482679224	0.01334672	37.2942314912111	0.0068382344597817	-0.266987190008737	0.0127608216658111	-105.72457628	39.93494955	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	4288	-11.4424355292433	0.85741522	0.0246404363143977	0.049355605	32.5397441509442	0.00185602359905469	3.56057698535136	0.0138071911957465	-104.66772046	50.64585566	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	4021	-1.76405954496227	0.01418602	-0.103502741733215	0.01899546	79.0711550036302	0.00332135891083608	6.08237189923724	0.0124546257197306	-120.71967776	47.66592243	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	4289	-5.8520463192512	0.850032725	0.0227040844038547	0.019153055	35.7075326599372	0.00369472545508154	3.000801338456	0.0136805551034774	-103.92550793	50.68314649	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	3376	-0.741019994166547	0.078170645	-0.119865759637101	0.01662663	63.6808505371894	0.00290918799482365	7.91057708602733	0.0143276568480617	-121.4508383	44.47276344	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	4562	-0.490903392015996	0.82575269	0.0261839513914643	0.06888738	32.1979172736024	0.00476662097812005	2.3799680168621	0.0130304556759799	-106.47694159	52.2614296	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	3293	6.70929401272216	2.88e-06	-0.130181363602807	0.00047628	45.32484053935	0.00270983778533624	4.95608981699945	0.0109775484313854	-115.42097505	44.95449354	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	3286	2.40081894589812	0.01549991	0.0208437816925499	0.001388705	28.8131414850792	0.00345610465816538	7.33477576029224	0.0137356848500764	-119.98920863	44.28216182	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	4125	-3.63687101605927	0.35974706	-0.0497111280560303	0.00869712	25.5669876814653	0.000288675975135672	3.77564106372973	0.0113239725178514	-109.61669107	49.44969049	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Poanes aaroni	2210	-6.22824129423478	0.011711805	-0.0799624460011127	0.054518185	94.4894246260325	0.00214064643234218	13.0878207295035	0.0167319571524406	-74.74431021	39.05766649	Hesperiidae	G4	cryptic	yes	38	cryptic	1
Poanes aaroni	2209	-3.51069262009405	0.203823335	-0.104542873392615	0.05507309	98.6246811243204	0.00453048920560235	13.5243592012483	0.0141183187372431	-75.34292904	39.15070629	Hesperiidae	G4	cryptic	yes	38	cryptic	1
Poanes aaroni	222	-0.0897077435760729	0.334830915	-0.0686533446985518	0.02242112	109.823398973697	0.00175514849551485	23.2192311745424	0.0167499032564293	-81.07399731	27.73082226	Hesperiidae	G4	cryptic	yes	38	cryptic	1
Poanes aaroni	267	4.01603105332407	0.158345435	-0.104902878930641	0.344593225	107.955770908449	0.000355505609950951	22.895352941293	0.0158043970855967	-81.51194274	28.2294268	Hesperiidae	G4	cryptic	yes	38	cryptic	1
Poanes melane	2133	2.61514702320664	0.130208045	0.00675563859511681	0.16849974	65.1397448375773	0.00175905743853867	14.7871797528022	0.0186437873320847	-122.12088588	38.19191202	Hesperiidae	G5	cryptic	yes	33.5	cryptic	1
Poanes melane	2049	1.42536123021195	0.02987971	-0.16568549075308	0.33948004	45.367468699395	0.000275082518862857	14.6854169475727	0.0192274283281387	-121.95725444	37.78284503	Hesperiidae	G5	cryptic	yes	33.5	cryptic	1
Poanes melane	2132	2.28872088893468	0.050163265	-0.172790343591565	0.09005909	78.2439111942569	0.00198956546777405	14.7291669173118	0.0195208361012963	-122.70217539	38.07505555	Hesperiidae	G5	cryptic	yes	33.5	cryptic	1
Poanes melane	2048	2.10896232030735	0.00209712	-0.186959936903458	0.148188585	78.3435909460084	0.000957330365879334	14.2826926096892	0.0195252846385245	-122.53528767	37.66662565	Hesperiidae	G5	cryptic	yes	33.5	cryptic	1
Poanes melane	2134	1.83869588898582	0.679851605	0.247151522748655	0.117882425	39.4924685900362	0.00159411504199719	16.6193913137301	0.0156199025020069	-121.53757382	38.30623684	Hesperiidae	G5	cryptic	yes	33.5	cryptic	1
Poanes melane	1224	0.26006912118024	0.007076255	0.00971389777265151	0.09394027	33.4971159328826	-0.00312010347310237	16.7493592948995	0.0206525419587344	-118.77319652	33.98102042	Hesperiidae	G5	cryptic	yes	33.5	cryptic	1
Poanes melane	1145	0.645180279858049	0.010191735	0	0.416114515	24.8003209136809	-0.00341369999045199	18.0221157349073	0.0208157073793237	-118.08787557	33.6648018	Hesperiidae	G5	cryptic	yes	33.5	cryptic	1
Poanes taxiles	660	1.55067676634173	0.011659125	0.279378199006305	0.002956675	28.3115389077232	0.0038485205348633	16.0858976902106	0.0217692063207327	-109.10757424	31.89576671	Hesperiidae	G5	cryptic	no	37.5	cryptic	1
Poanes taxiles	596	-4.08276773051742	0.01434044	0.0286047502824248	0.01227213	34.2685903960314	0.00169395111201497	16.3333335992617	0.0223820947541426	-110.11953888	31.34555361	Hesperiidae	G5	cryptic	no	37.5	cryptic	1
Poanes taxiles	787	7.78072414078517	0.001989555	-0.0419214502878137	0.0372243	33.5266031059317	-0.00106449739496015	18.6490387580334	0.0228869779562348	-110.91998099	32.55712826	Hesperiidae	G5	cryptic	no	37.5	cryptic	1
Poanes taxiles	1328	2.29177583990474	0.011664765	0.26062374177775	0.01284848	34.0487185080942	0.00206393732316863	8.43333349773326	0.0129108584916459	-106.3505929	36.04094796	Hesperiidae	G5	cryptic	no	37.5	cryptic	1
Poanes taxiles	2077	3.73758686478738	0.192771335	-0.038575967371461	0.229582335	35.532372368834	0.00192970653882285	8.65376618317663	0.0144506004963373	-105.10600917	39.9769812	Hesperiidae	G5	cryptic	no	37.5	cryptic	1
Poanes taxiles	2076	-3.3217295896379	0.002933785	-0.0833801482679224	0.01334672	37.2942314912111	0.0068382344597817	-0.266987190008737	0.0127608216658111	-105.72457628	39.93494955	Hesperiidae	G5	cryptic	no	37.5	cryptic	1
Poanes taxiles	1247	-2.32757989950675	0.00096197	0	0.01359186	38.7894237552507	0.00351660043963642	7.59391041572851	0.0123305819781103	-105.70751053	35.66172919	Hesperiidae	G5	cryptic	no	37.5	cryptic	1
Poanes taxiles	2161	0.568937398174829	0.232037665	0.0289704860026611	0.092508335	37.3903853037418	0.00105824040584984	7.77692322086734	0.0130535331181615	-105.16604009	40.3988016	Hesperiidae	G5	cryptic	no	37.5	cryptic	1
Poanes taxiles	1993	-2.30315753390895	0.012558595	-0.119927573859535	0.31584813	37.2557698755692	0.00284773350138185	6.94070525801717	0.0150260034025822	-105.04675707	39.55494435	Hesperiidae	G5	cryptic	no	37.5	cryptic	1
Poanes viator	2210	4.25435940542225	0.011711805	-0.0799624460011127	0.054518185	94.4894246260325	0.00214064643234218	13.0878207295035	0.0167319571524406	-74.74431021	39.05766649	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2909	2.09962139054445	0.027316715	-0.0166054419973886	0.21103786	104.704489066051	0.0111273184800017	9.72307709852854	0.022113863525084	-71.72198558	42.0478671	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2550	2.47306186930649	0.003223865	-0.0796729537756787	0.696762035	105.190386533737	0.00805747542009713	12.1413463465153	0.0199966764104265	-74.18491634	40.7098448	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2209	3.93238325130827	0.203823335	-0.104542873392615	0.05507309	98.6246811243204	0.00453048920560235	13.5243592012483	0.0141183187372431	-75.34292904	39.15070629	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2728	1.83579570164552	0.014278565	-0.0387078422080972	0.19666345	102.066027580163	0.00963396911316466	11.3740386446604	0.0209186653465869	-72.65824309	41.33307557	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	985	1.96850650781113	0.00402735	-0.0480517051125132	0.029322095	106.130130052567	0.00595633180268813	18.8608977443133	0.00806312460757025	-79.36974955	33.20840813	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	1059	1.76168706009305	0.08809832	-0.123866561835704	0.09259726	105.394553126433	0.00345923026259028	18.2782054512929	0.00615679477012312	-79.27088269	33.63086121	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2639	2.91925729764386	0.002715645	-0.122482316293169	0.30737173	104.113222866486	0.00827580935166667	11.9260418898342	0.0207968381835502	-73.42532489	41.02355768	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2637	2.48622595658188	0.12301433	-0.00621702667403539	0.07834888	106.812501772856	0.00898668387401966	9.78750015128977	0.0183212941509963	-74.65760418	41.21797688	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	1215	0.226900961314458	0.04244658	-0.164447306181557	0.13697693	116.616668552733	0.00767675881121917	17.9126605215745	0.00790940287194084	-77.94387871	34.31710576	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	3443	0.495980401194451	0.359224695	-0.00756398524378341	0.132879185	75.4825333402707	0.0122905201335461	6.20048090019144	0.0160143080644058	-75.93858064	45.30223547	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	3601	0.439984963658269	0.19784597	-0.138867907979737	0.02693808	56.6580938937572	0.00994591948417235	4.70969562206226	0.0141665103592434	-95.03010996	47.46775936	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2820	3.77309919122133	0.02185955	-0.061541021185355	0.20154389	105.271957000479	0.0104385203869093	11.217628399734	0.0223112156185682	-71.2670042	41.53048861	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	3255	-0.236152559967162	0.054550665	-0.119807281341199	0.0126966	86.0092963499901	0.0139893590455973	5.93910267686424	0.014635489854773	-78.84977537	44.80223732	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	3235	-2.09579390398336	0.2153436	-0.128890980616481	0.022728435	63.5266036834472	0.00761708598710113	6.56153859081081	0.0125494115984444	-92.32690171	45.7322447	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2818	1.62141235869437	0.055130805	0.0119968771012337	0.283173245	103.068751857831	0.00931349010017633	10.4982373853071	0.021406844186387	-72.50241213	41.74353249	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2799	0.352548543761722	0.77657603	-0.0475823891437162	0.04416301	70.5560909815324	0.0112389062932711	8.71442323068205	0.0117766084235854	-84.59449881	43.21813453	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2533	0.202949115517015	0.72387708	-0.193867199143231	0.048267305	82.4496808877358	0.00962736764295905	9.58397453416807	0.00923366171583808	-84.82548767	41.95784189	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2806	1.92595080061695	0.4163523	-0.145875848335616	0.01921146	84.6224375688113	0.0149767990979101	8.60608989573442	0.0120405481249019	-80.07432831	42.79260994	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	3256	-1.29936183314453	0.019360515	-0.122176426571811	0.012747085	80.3586553732554	0.0129214276798942	6.05416678150113	0.0147535390115666	-78.1895041	44.72466533	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2625	1.70870927467703	0.343843105	-0.24528523241526	0.01385167	78.3955140602894	0.0120697495910136	9.53589759349154	0.0103287178431121	-82.19315996	42.15498327	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2970	-2.62124358132938	0.20715236	-0.133293697819539	0.017974055	70.3250012902113	0.00425870065152609	7.47259630107631	0.0108954214007706	-90.40300189	44.40226096	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	3167	-1.31686739093547	0.51064288	0.0045331165023763	0.026567485	76.3230781371777	0.0128291127523054	6.91041680263021	0.0146808892011247	-78.96986519	44.38604277	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	1789	1.13425514810996	0.02355269	-0.0853074999896496	0.0566814	106.470514404086	0.00429285576874732	15.1506412604298	0.0134380212254052	-75.98624665	37.07472229	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2294	4.36673641680201	0.03966507	-0.0982848742469921	0.133574035	100.739104241133	0.00264328089450291	12.9377406063573	0.0183106773289961	-74.60712253	39.47121075	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2292	2.82128265173498	0.34485303	-0.0339429419676228	0.24981138	101.031091576967	0.00444869675947566	12.4483976339778	0.0166287765477089	-75.81328953	39.65573299	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes zabulon	2210	2.11257666710616	0.011711805	-0.0799624460011127	0.054518185	94.4894246260325	0.00214064643234218	13.0878207295035	0.0167319571524406	-74.74431021	39.05766649	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	2550	2.71000593263215	0.003223865	-0.0796729537756787	0.696762035	105.190386533737	0.00805747542009713	12.1413463465153	0.0199966764104265	-74.18491634	40.7098448	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	2209	3.50750833937621	0.203823335	-0.104542873392615	0.05507309	98.6246811243204	0.00453048920560235	13.5243592012483	0.0141183187372431	-75.34292904	39.15070629	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1539	4.59716131378423	0.16428793	-0.0509922300730238	0.12804653	95.0711556925223	0.00182023779713588	15.0179489667599	0.00832897239995508	-78.6523685	36.15495265	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1533	5.86670896679589	0.30582363	0.0951675807233788	0.072699805	92.2445527773637	0.00295134837329644	12.7400643623028	0.00407038867837368	-82.13872189	36.57407642	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1036	0.79155546435743	0.220648735	-0.158351661527484	0.22334708	105.280450603901	0.00402235525679189	17.4788464718522	0.0006480647732899	-92.33144491	34.69110481	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1454	7.26744849687355	0.37710314	-0.0171357959824691	0.144461115	93.4942325397562	0.000517471214834795	15.6750002828164	0.0126705551718564	-80.48619376	35.9555033	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	905	0.953117303092998	0.153113155	0.0410199042331909	0.079631655	96.2939118651243	0.00049182583199376	17.8432694948637	-0.000272538705186089	-83.91185813	33.30226978	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1453	1.58942754197209	0.32344444	0.239722543798879	0.06225329	99.5054505459773	-0.000240581920384945	13.2022438309609	0.00944378885903467	-81.06444345	36.02371162	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1870	2.4543292806932	0.132530705	0.0264695117740608	0.176946635	95.0448733886274	0.00614366978956336	14.553846408016	0.0101662708554833	-77.6236993	37.74810735	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	977	-2.89280415218462	0.19104676	-0.0391182162429857	0.25663827	103.819232436327	0.00149692605745663	17.0942310797863	0.00193269647087251	-83.83972237	33.72773855	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	826	3.99414866375534	0.109135975	-0.124936441786855	0.034905685	118.665547189709	0.00714307622646664	17.4134618273148	0.00233039736872564	-89.01715506	33.26311782	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1843	-0.931619516577065	0.79685295	0.037575074838606	0.04580285	86.4492001647655	0.00576723274751327	13.1145034299578	0.0074871649421953	-93.93055867	38.9870389	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1375	8.78179297077759	0.321111785	-0.193664652093899	0.12116288	101.835899224075	0.000418915778675564	16.4448720507133	0.00632985295141682	-78.86350499	35.31550972	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1202	15.9931813644238	0.12770493	-0.053040089475882	0.178943195	120.85929694084	0.00819883678219933	15.1355771938196	0.0019135203784825	-85.33981564	35.15666361	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1372	4.74947942397579	0.347081625	-0.0194230061014228	0.210225275	92.7541682567352	-0.00100849550880074	15.7134618140184	0.0117900033219136	-80.5810055	35.53442042	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	681	1.31980872276158	0.101258425	-0.125090651028526	0.261476265	72.1471165195585	0.0051668865372865	18.9993593325982	-0.00130370470958956	-97.46381627	32.59111434	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1264	-9.67546026140456	0.485278665	0.0839693659844662	0.254371515	90.8604182851835	0.00824059108957254	16.4488784817931	0.00799355940623169	-95.77807137	36.02496131	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1457	9.89829792287169	0.139914	-0.187040366956132	0.360959115	95.3285272104236	-2.1213913884578e-05	15.8804489725675	0.00909204903993024	-78.75857597	35.7354583	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
