Species	grid_id	Abundance.trend	Cropland.2005_2015	Cropland.trend	Built.2005_2015	Precip.1993_2018	Precip.trend	Temp.1993_2018	Temp.trend	Lon	Lat	Family	NCGR	LarvalColor	LarvalHair	AdultSize	AdultColor	Diet.breadth.families
Thymelicus lineola	2818	0.44994440492494	0.055130805	0.0119968771012337	0.283173245	103.068751857831	0.00931349010017633	10.4982373853071	0.021406844186387	-72.50241213	41.74353249	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3246	-14.5514493265742	0.092065255	-0.109629144695621	0.045651875	65.4294882523708	0.0111084375112321	6.30833345799683	0.0112636552745017	-84.86093015	45.36862227	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2821	-0.0619007710100372	0.00479649	-0.0881757456779784	0.043613145	111.936540165009	0.00953222381001863	11.6907053343617	0.022533662551729	-70.65248137	41.41996486	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2817	-5.36048214906503	0.03852446	-0.00779018336224685	0.09994534	106.295514516341	0.00829585656707426	9.80673094721845	0.019259260400183	-73.1232136	41.84602724	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3263	-10.5843756787448	0.12619392	0.0177903089219201	0.017890345	87.9480784489558	0.0126669339203369	6.24791675515903	0.0172130970489212	-73.61952517	44.10144466	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2968	-0.841887942686836	0.473693465	-0.0699267862397346	0.024398355	69.1387832424579	0.00614055256217811	7.83205142877518	0.00951204393792569	-91.73693248	44.44624254	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2799	-7.5404975629598	0.77657603	-0.0475823891437162	0.04416301	70.5560909815324	0.0112389062932711	8.71442323068205	0.0117766084235854	-84.59449881	43.21813453	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2550	-9.0770107422365	0.003223865	-0.0796729537756787	0.696762035	105.190386533737	0.00805747542009713	12.1413463465153	0.0199966764104265	-74.18491634	40.7098448	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2815	-2.50162166506158	0.023065395	-0.0440083279598687	0.02144774	101.926444039895	0.00858063853485698	8.8011219554927	0.0156760194540806	-74.37079509	42.04290032	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2461	-3.73157593523652	0.3537556	0.153249849927453	0.10302197	98.1900657018026	0.00900862468745133	10.4237181950026	0.0148755728292292	-76.16145853	40.57336932	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2533	-2.95480681834679	0.72387708	-0.193867199143231	0.048267305	82.4496808877358	0.00962736764295905	9.58397453416807	0.00923366171583808	-84.82548767	41.95784189	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3535	-13.0028733078389	0.13742898	0.143269222987279	0.02245175	72.3628218296247	0.0135887601673961	5.44775650368478	0.0155098282775777	-77.13339805	45.88917665	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3509	18.4595534040357	0.147154265	-0.14731004287493	0.019466255	57.6416676717882	0.0101991505798284	4.95208344379297	0.0139566830367591	-95.03725424	47.04390835	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2809	-9.00830546465221	0.40760725	0.00629063642768662	0.030569285	82.8346168077909	0.0129783079739765	8.15288477546225	0.0111063242582941	-78.15806132	42.56773914	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2806	-10.1513442129453	0.4163523	-0.145875848335616	0.01921146	84.6224375688113	0.0149767990979101	8.60608989573442	0.0120405481249019	-80.07432831	42.79260994	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2702	-9.00506808646836	0.68970392	-0.0766412981264974	0.14240986	72.7169884534983	0.00810280606442594	7.97820529597214	0.0104086043284585	-89.21439351	43.08069534	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2282	-1.12503710786011	0.4490689	0.154614568365013	0.04248162	90.350802672215	0.00720226345434943	10.791186077962	0.00736000397763145	-81.93714941	40.41764806	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2725	-6.2303538945456	0.081720445	-0.0271473848448036	0.0688194	103.410418424851	0.00870194711174193	9.2168270879043	0.016241590976989	-74.51514032	41.63056361	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2546	-4.64097975211343	0.479220165	0.200618009338105	0.077984395	92.5278862500802	0.00658522303580166	9.66955146413201	0.0116319707596482	-76.64882656	41.07481478	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2792	-3.83956356258135	0.71527537	-0.0551853637092757	0.03550352	71.7897449332552	0.00774865239515281	7.99238795636055	0.0103004315006609	-89.16735141	43.50261904	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3090	8.25588022148673	0.022465865	-0.0207455937233889	0.149778565	99.4176299113494	0.0109433572082143	10.0192309996018	0.021519633818449	-70.76414636	42.75617085	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2997	-3.89260185891096	0.04634924	0.0190332788441939	0.0493548	104.447758265031	0.0112713087634163	8.08333348841048	0.0179198332312999	-72.81307048	42.66746352	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2883	-1.83264417623284	0.638679265	-0.0786770855381124	0.07566379	68.5503216722073	0.00722802925011474	7.97131423083827	0.0120100161559638	-88.45939257	43.89237109	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2621	-2.769745120692	0.67954601	-0.029649515986413	0.059251995	78.275321723559	0.0110138796769286	9.28141043139383	0.00880633518658472	-84.7495331	42.37804516	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2707	-1.09919156763559	0.41130876	-0.0846382626740289	0.272839975	79.6150654432101	0.0117415697425104	9.46698735409583	0.00991495279310125	-85.96581059	42.89326669	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3256	-10.8900958565432	0.019360515	-0.122176426571811	0.012747085	80.3586553732554	0.0129214276798942	6.05416678150113	0.0147535390115666	-78.1895041	44.72466533	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3056	-2.71201232908646	0.231024675	-0.143651067243173	0.51973297	66.9025652416241	0.00792538978699308	7.84391039172904	0.0113349561191087	-93.05176862	44.90118266	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2877	-0.290978944376086	0.78392703	-0.0303242111696435	0.068139525	69.9814112362189	0.00882680049674855	7.57147447812634	0.0104636033124527	-92.42972833	44.04105487	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2625	-8.16865294137491	0.343843105	-0.24528523241526	0.01385167	78.3955140602894	0.0120697495910136	9.53589759349154	0.0103287178431121	-82.19315996	42.15498327	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2970	-2.32374145248593	0.20715236	-0.133293697819539	0.017974055	70.3250012902113	0.00425870065152609	7.47259630107631	0.0108954214007706	-90.40300189	44.40226096	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2541	-8.60091560132825	0.130404245	0.0584084069867578	0.03904963	95.4825338079379	0.010062062281179	9.32716363152632	0.010697744108559	-79.76604419	41.46986604	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2801	-4.8211852483418	0.59407623	-0.0372170677856376	0.092315425	70.1823730040819	0.0115501984074035	8.7378206909276	0.0135850019311949	-83.29677496	43.11083968	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2036	-7.25708228484119	0.31474168	0.0923649895528312	0.03785918	85.16730932089	0.00476727488043399	12.0993592157148	0.0101980572137675	-78.58613657	38.74213626	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2800	-10.3386152267438	0.664802205	-0.150470270807764	0.150403005	67.5012830404135	0.0122734958083909	8.81330145093111	0.0128981601092933	-83.94506905	43.1659234	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3155	1.75645993093003	0.07946187	-0.186010396285677	0.011595245	69.4267640098547	0.00772351978716129	6.83445527479769	0.0128228565362958	-86.95209561	45.08275877	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2713	-10.420068127874	0.87616041	0.125163515563855	0.03441986	79.6040077943068	0.014751067622591	9.05448734117911	0.0112669716158859	-82.09913158	42.57359596	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2534	-9.32865107174595	0.742340495	-0.252941938529685	0.059615845	79.8487193645575	0.010147434048766	9.69551296844983	0.00837272137418302	-84.18894181	41.90665946	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3167	-13.6112034159654	0.51064288	0.0045331165023763	0.026567485	76.3230781371777	0.0128291127523054	6.91041680263021	0.0146808892011247	-78.96986519	44.38604277	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2987	-9.56227169923018	0.00075198	-0.15481928893117	0.12361361	71.6653859554193	0.0130450233083132	8.49807707793438	0.0144431118932182	-79.20512132	43.55345443	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3077	-8.89094022202061	0.41715479	-0.0287295870412677	0.173971245	76.0428699468955	0.0127842153727131	7.65048091267594	0.0146284035891129	-79.08830267	43.96978883	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3001	2.45300603452985	0.00040401	-0.0837255825835667	0.012687465	112.463463419523	0.0100616578421605	10.7182694297188	0.0224963725992726	-70.31198093	42.23595775	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2819	0.432008147894747	0.04373104	0.0333233562784168	0.08162475	105.25480962411	0.0107600268231008	10.4711540270215	0.0222222721878541	-71.88366156	41.63834875	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2123	-4.80498717575769	0.083791585	-0.0732718290308496	0.327032775	98.5131429059383	0.00343469651700901	14.2525643153021	0.0154009112531167	-76.66983076	38.91342256	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2727	-4.03466216934295	0.025223695	-0.0108238961758349	0.227050325	105.959937700858	0.00796851812076342	11.0746797162753	0.020567979060414	-73.27525399	41.43492993	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3176	-9.2088290855463	0.11721462	0.0026521629201887	0.04395775	86.689424649263	0.0125521194094453	7.54391039447047	0.0175775712303936	-73.13315183	43.59043432	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2118	-6.9552861021302	0.115803095	0.189286803316998	0.03039238	109.734617373882	0.00378373551949887	10.1086540286883	0.00639727994861439	-79.68398862	39.31000754	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2898	-10.2032650823418	0.3586604	-0.0482208002827679	0.27024131	78.2182705891438	0.0122745435623536	9.36698733898214	0.0133107873793366	-78.67738964	43.06155835	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2624	-8.16474141651987	0.49784452	-0.239583353317132	0.18175514	78.4826937271998	0.0130943189569288	9.58942322944028	0.00933366632743944	-82.8305073	42.21498881	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3266	-9.28553766321063	0.011032625	0.0158059600614849	0.04027942	99.6112197240194	0.0128295165403626	6.20833344888897	0.016472190572974	-71.69167942	43.79207731	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2538	-7.46234211583401	0.00331838	-0.177814778245408	0.17862684	83.5801295622801	0.0107078945872824	10.0336540351168	0.0103202156448171	-81.65398634	41.67381198	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3086	-8.29942788231333	0.215936575	0.117806304750412	0.03406911	96.3381429207631	0.0127589041491215	7.4714744831316	0.0168367198222918	-73.28945223	43.17958847	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3548	-9.49976762018931	0.01893788	0.0002183237649541	0.053614215	94.8881425521313	0.00836876304400113	6.51923091697674	0.0170378338028745	-68.5919507	44.55846384	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2811	-15.4663566198956	0.341594735	0.00253463160952006	0.04015667	79.1134630411099	0.00973583502385504	7.90673092618967	0.0113993484204001	-76.88859943	42.4038473	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3435	-2.69701706451801	1.71e-05	-0.143424332200829	0.000639	72.613142264195	0.0141406930232338	5.75673088412254	0.0135018681933072	-81.29853344	45.91983193	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3441	-12.165373335426	0.092262375	0.120845661047086	0.01911076	74.8073730682715	0.0135118077390121	5.19214753700922	0.0156279481788342	-77.26778803	45.4742123	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3262	-5.67233690166618	0.00084696	-0.0491143914050649	0.014876225	89.3733989397685	0.0105939282780467	5.63044884022421	0.0162476559480929	-74.26643959	44.19898365	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3073	-10.5127886714438	0.286093225	-0.157365013269189	0.01049965	74.4721165559231	0.0130090531544814	7.49038471446301	0.0139198619453106	-81.7099521	44.24701957	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2635	-5.82101333908874	0.13284056	-0.0296450957219213	0.15255612	93.9070529418114	0.00852184258995207	9.30625018120433	0.0157379188838902	-75.89726407	41.4016075	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3166	-10.0215551673086	0.365022115	-0.0236389769570994	0.054366285	84.319472575799	0.0151536135948735	6.68076936436745	0.0147769370128645	-79.62737844	44.46018769	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2286	-5.24971232149714	0.237106545	0.00377952187748004	0.12115293	99.0336556159533	0.00450627104120137	10.7548078983807	0.00685659720851611	-79.47043795	40.14531354	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2547	-8.44901467504674	0.12280658	-0.0509099269995924	0.08075224	96.7681907812754	0.00850041681725818	9.85528865677472	0.0158525738151408	-76.0302221	40.98761889	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2698	-0.677642203632023	0.84022972	0.012332147930268	0.02776002	76.5016035827307	0.00712942203444813	8.44551295720232	0.00816309127770333	-91.82517197	43.17846978	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3419	-6.49020234847726	0.065863425	-0.161216894278892	0.047414715	63.40609074021	0.0106727222417317	5.2711539307657	0.0156890864511029	-92.27323601	46.57841562	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2718	-10.8537097962215	0.20112713	-0.0240112040419058	0.03695919	97.3926301613832	0.0122633546749242	7.7169873127475	0.0119848797208149	-78.91155172	42.22929366	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3606	-1.55428970275172	0.00035662	-0.182571387225064	0.007112395	64.2190715678227	0.0107818695760549	4.01522443694277	0.0148128943073421	-91.51579342	47.40677575	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3513	-12.4731416082158	0.008045095	-0.175533414626538	0.030570175	63.3257222863344	0.0111087594344662	4.76730778982911	0.015729450413523	-92.24581109	47.00173755	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3428	-12.8922925628553	0.01859291	-0.117084844470408	0.017928295	71.8483985555478	0.00976912690693358	5.66794881619847	0.0130598989020371	-86.06867848	46.30392771	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3831	-2.00627315704772	0.0217414	-0.00396313997002705	0.065596215	120.839425340677	0.014050594602481	6.80608986330051	0.015290143489108	-63.50165036	44.84469418	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3605	-5.64335419853727	0.005483515	-0.178564147256547	0.019537445	63.2932704259188	0.0109864470182102	4.26987189844919	0.0152591076353594	-92.21797975	47.42525424	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3087	-10.6217438168517	0.03175123	0.198765641406755	0.03497382	103.246476130608	0.0135483768639965	6.96891038690527	0.0187536243106509	-72.65488834	43.07783632	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3635	-5.34352634817521	0.197521255	0.00355078564896179	0.035924145	117.455771378982	0.00798201426513129	4.58525652502878	0.0185167928629639	-71.65957964	45.5363455	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2704	-2.77729695795838	0.1310566	-0.179995754409167	0.341903635	72.9383826670356	0.0107440774416417	8.6745193822978	0.0118001050151097	-87.91261319	43.01439153	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	2703	-6.86224307809588	0.60323895	-0.0940963928574116	0.116648325	73.1762833136779	0.00911503553685974	8.44743607814113	0.0105728520026827	-88.56315204	43.04899138	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3359	-7.1059647604551	0.02051448	0.2394158168177	0.044475915	112.340386733031	0.00959214233556306	5.36185906091944	0.0175107858127598	-70.8807518	44.09175825	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3449	-10.5945045254007	0.06238898	-0.0391880470590156	0.03064114	111.22227763824	0.0104143191060681	4.83814113811614	0.0177415706505368	-72.00044749	44.71743189	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3523	-2.82196598059895	0.00295016	-0.110936306703004	0.01958591	80.1445526709923	0.0103422972960722	4.89038470406563	0.0127825675842132	-85.30600807	46.67897149	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3699	-2.26941527543697	0.000692815	-0.18709966865334	0.012195665	63.9535267987312	0.0113791209714876	3.68814108248513	0.0147084143529867	-92.18973291	47.84899449	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3702	-4.11862304509847	0.000189025	-0.206997389642783	0.0056653	63.3719560572734	0.00778809017868573	3.78798084073246	0.0140422498688231	-90.06907188	47.78363667	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Thymelicus lineola	3254	-13.350846452125	0.07443195	-0.119358671858503	0.025730885	90.5580144356459	0.0157336228519928	6.66554500939898	0.0150123366197961	-79.51173331	44.87690892	Hesperiidae	G5	cryptic	yes	27	cryptic	1
Urbanus proteus	836	-0.118812814839531	0.067355605	-0.0617217263048393	0.12243194	91.5833347134101	-0.00166285035581247	18.141346396544	-0.00199122508435046	-83.42747602	32.8207102	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	980	2.24485710551465	0.06461779	-0.0407368019440093	0.234620635	93.2403862583332	0.000201639207076209	17.2397438967839	0.000470116429323209	-82.15601061	33.55183167	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	985	1.30473197507046	0.00402735	-0.0480517051125132	0.029322095	106.130130052567	0.00595633180268813	18.8608977443133	0.00806312460757025	-79.36974955	33.20840813	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	463	4.36796338794274	0.0216159	-0.197696249018156	0.080045565	130.187822727057	-0.000573784813046686	20.3358977681551	-3.40843998587177e-05	-84.39391569	30.30869104	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	49	-0.452721082860474	0.57500519	0.0243208133934367	0.19392944	39.1637827239405	0.00606676327555014	23.7663465218666	0.00719312659317646	-98.37082827	26.05737878	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	149	-2.32769283483393	0.380757215	-0.0685397715373041	0.094122055	121.162502129873	0.00418736841615085	23.941346568939	0.0171416786788202	-81.74877453	26.93330432	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	417	-5.96341966651087	0.203930945	-0.0577132865773184	0.08444092	112.870194143974	0.00100278488386515	21.1259618569643	0.0115504994275501	-82.32796437	29.64861668	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	126	-0.258211250717111	0.041770885	-0.119805705656223	0.388852515	140.695515543987	0.00409223442008416	24.7041670664763	0.0182306354015312	-80.29980171	26.29307395	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	912	0.663247588201288	0.016786955	-0.0613323246783008	0.235507695	103.68301474346	0.00519196041277094	19.034936159085	0.00733135305993716	-80.01942426	32.85874487	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	459	2.808136328757	0.0241775	-0.192187685899249	0.1246111	128.23982589477	0.00459416997164056	20.0326926352886	0.00125550295495465	-86.54945252	30.50058808	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	104	-0.568525023013577	0.01233736	-0.127561668253944	0.46064562	132.594874172257	0.00433157542077788	25.0567311445872	0.0191249224196154	-80.38416352	25.85948538	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	124	1.05150358317188	0.352853855	-0.0330934344081993	0.098412945	123.332694302767	0.00603785837637623	24.5641029492403	0.0178304479478653	-81.31641743	26.4332029	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	267	2.9876305406771	0.158345435	-0.104902878930641	0.344593225	107.955770908449	0.000355505609950951	22.895352941293	0.0158043970855967	-81.51194274	28.2294268	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	419	2.07770771143294	0.049064815	-0.113742592904107	0.092267085	109.467843731754	0.000330127922516515	21.9382482196531	0.0143559173318271	-81.26717093	29.51906353	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	367	1.5350480469039	0.4520553	-0.0353923208338025	0.132063315	113.283976235069	0.00167446725280211	21.6637824131892	0.0136600911885352	-82.40469247	29.21889794	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	710	-2.56140355540262	0.00406603	-0.0546448482617896	0.0462516	99.7884629139533	0.000420317496817461	19.8496797879537	0.00775210021701456	-81.38527327	31.72262165	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	416	0.00224419121468422	0.304226335	-0.0753503522483859	0.047375575	114.96602782225	0.000113774664287852	21.1384618985347	0.0092119910928484	-82.85967389	29.70976647	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	175	1.68753358840095	0.6131914	0.00726042296646313	0.10343676	114.793592002147	0.00230562402032662	23.1980773271658	0.0162171655464818	-81.67068903	27.3660921	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	293	-0.237686376675006	0.26454218	-0.115631439921901	0.58549008	100.518270835663	0.00561692483072859	21.1092951939656	0.00728819911706479	-95.2605706	29.57393376	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	40	0.708701980723281	0	-0.133942433982509	0.017192425	104.925322181903	0.00662769788195943	25.7211542374048	0.0182141892249725	-81.62774667	24.6919168	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	222	-0.270421376693875	0.334830915	-0.0686533446985518	0.02242112	109.823398973697	0.00175514849551485	23.2192311745424	0.0167499032564293	-81.07399731	27.73082226	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	705	-1.88896019987108	0.433372115	-0.0210227623431879	0.03406108	101.589424830217	-0.00144318758350399	18.5519234003165	-0.000446496901715951	-84.12324664	32.02271472	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	1124	0.617054171056708	0.26535141	0.0499995666315151	0.04923035	120.428848057221	0.00622572192012039	15.3766028115717	-0.000135976668229797	-85.4043743	34.73185312	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	177	-2.47793378691473	0.511956935	-0.0071054203002519	0.10946116	113.596796861062	0.00363844263934291	23.7993593246509	0.0173610240791158	-80.64155553	27.22963535	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	221	-0.197645703191551	0.380331865	-0.0700656496979919	0.1879692	107.721476456294	0.00279572158554178	22.9987182953419	0.0150861479170218	-81.59174976	27.79812764	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Urbanus proteus	319	3.63689783838592	0.1027013	-0.110942765621793	0.524883975	109.970194159792	-0.000794576182069488	22.5929491030864	0.0154724119312952	-81.4312537	28.66000535	Hesperiidae	G5	cryptic	no	52.5	aposematic	4
Vanessa annabella	787	-6.37549820588306	0.001989555	-0.0419214502878137	0.0372243	33.5266031059317	-0.00106449739496015	18.6490387580334	0.0228869779562348	-110.91998099	32.55712826	Nymphalidae	G5	cryptic	yes	47.5	aposematic	6
Vanessa annabella	1227	-8.1596798931889	0.0023231	-0.0278389190657927	0.12516307	40.2358979682844	-0.00583853234952893	14.2689104553981	0.0210999130782754	-117.10749356	34.27577564	Nymphalidae	G5	cryptic	yes	47.5	aposematic	6
Vanessa annabella	2053	-10.5557444554946	0	-0.213636624079893	0.0014841	77.7852578571735	0.000918477936615045	6.47532063037253	0.0178949508189668	-119.62559253	38.22239868	Nymphalidae	G5	cryptic	yes	47.5	aposematic	6
Vanessa annabella	1554	-9.89733260051683	0.007976465	-0.155962819117345	0.005741405	35.831090271664	8.73990902053933e-06	12.7961540550758	0.0163457081819838	-118.19397057	35.84420931	Nymphalidae	G5	cryptic	yes	47.5	aposematic	6
Vanessa annabella	2564	-9.58733728256889	7.2e-06	-0.16928938620506	0.00372492	72.7858987266962	0.000477182692777771	8.74775655078105	0.00965261644824347	-121.16276325	40.57583201	Nymphalidae	G5	cryptic	yes	47.5	aposematic	6
Vanessa annabella	2132	-12.4813978479814	0.050163265	-0.172790343591565	0.09005909	78.2439111942569	0.00198956546777405	14.7291669173118	0.0195208361012963	-122.70217539	38.07505555	Nymphalidae	G5	cryptic	yes	47.5	aposematic	6
Vanessa annabella	1145	-8.77347003029666	0.010191735	0	0.416114515	24.8003209136809	-0.00341369999045199	18.0221157349073	0.0208157073793237	-118.08787557	33.6648018	Nymphalidae	G5	cryptic	yes	47.5	aposematic	6
Vanessa annabella	3021	-8.98652255876549	0.29741802	-0.014414089033359	0.159299515	36.3653851451161	0.000992422741456809	9.82692326801136	0.00955668786744573	-116.30807407	43.53715777	Nymphalidae	G5	cryptic	yes	47.5	aposematic	6
Vanessa annabella	2218	-12.4003857293652	0.750715695	0.210538823536307	0.145617225	44.3301289209332	0.000755558538389739	16.4384618126429	0.0192670463903916	-121.69990194	38.71548784	Nymphalidae	G5	cryptic	yes	47.5	aposematic	6
Vanessa annabella	2048	-11.2893349836164	0.00209712	-0.186959936903458	0.148188585	78.3435909460084	0.000957330365879334	14.2826926096892	0.0195252846385245	-122.53528767	37.66662565	Nymphalidae	G5	cryptic	yes	47.5	aposematic	6
Vanessa atalanta	2909	-1.81945369879004	0.027316715	-0.0166054419973886	0.21103786	104.704489066051	0.0111273184800017	9.72307709852854	0.022113863525084	-71.72198558	42.0478671	Nymphalidae	G5	cryptic	yes	60.5	aposematic	4
Vanessa atalanta	836	-2.96419273593187	0.067355605	-0.0617217263048393	0.12243194	91.5833347134101	-0.00166285035581247	18.141346396544	-0.00199122508435046	-83.42747602	32.8207102	Nymphalidae	G5	cryptic	yes	60.5	aposematic	4
Vanessa atalanta	2377	-1.75445172524179	0.054448405	-0.108792000655625	0.704605825	102.984777300786	0.0055189915901771	12.4121796882962	0.0183914030378302	-75.07406216	39.97854793	Nymphalidae	G5	cryptic	yes	60.5	aposematic	4
