Species	grid_id	Abundance.trend	Cropland.2005_2015	Cropland.trend	Built.2005_2015	Precip.1993_2018	Precip.trend	Temp.1993_2018	Temp.trend	Lon	Lat	Family	AdultSize	Diet.breadth.families
Speyeria coronis	1713	-3.84258910819484	0.11164721	0.0259552674130211	0.01400625	68.4195523196354	9.82775552332792e-05	12.7012823040669	0.0172496743039164	-121.32225005	36.14175632	Nymphalidae	68	1
Speyeria coronis	1797	-5.22615469107623	0.195166555	0.246509287458676	0.04900015	46.1115392539173	0.000160883953849057	13.7849361606133	0.0172366770536231	-121.47814145	36.55277848	Nymphalidae	68	1
Speyeria coronis	1796	-4.85491462663694	0.0043718	-0.168644799555773	0.028124105	86.5897453707189	-0.00121624904845978	12.7272438192979	0.0167054402288819	-122.04659963	36.43839863	Nymphalidae	68	1
Speyeria coronis	1226	-4.46519405219337	0.015026555	0.150887926988607	0.31719273	46.6724366823641	-0.00440879259102739	12.9317310192646	0.0199568671662957	-117.66425545	34.17999053	Nymphalidae	68	1
Speyeria coronis	2564	-2.5872507624033	7.2e-06	-0.16928938620506	0.00372492	72.7858987266962	0.000477182692777771	8.74775655078105	0.00965261644824347	-121.16276325	40.57583201	Nymphalidae	68	1
Speyeria coronis	2390	-5.32639261862056	0.00125649	-0.0905138070822585	0.006801295	92.3775653444135	0.000211587885270657	9.14935912373356	0.015987112884655	-120.83761986	39.75753832	Nymphalidae	68	1
Speyeria coronis	2077	-2.00316937619595	0.192771335	-0.038575967371461	0.229582335	35.532372368834	0.00192970653882285	8.65376618317663	0.0144506004963373	-105.10600917	39.9769812	Nymphalidae	68	1
Speyeria coronis	2076	-1.12695926578664	0.002933785	-0.0833801482679224	0.01334672	37.2942314912111	0.0068382344597817	-0.266987190008737	0.0127608216658111	-105.72457628	39.93494955	Nymphalidae	68	1
Speyeria coronis	3021	-1.98655196019852	0.29741802	-0.014414089033359	0.159299515	36.3653851451161	0.000992422741456809	9.82692326801136	0.00955668786744573	-116.30807407	43.53715777	Nymphalidae	68	1
Speyeria coronis	4021	-1.61625446437562	0.01418602	-0.103502741733215	0.01899546	79.0711550036302	0.00332135891083608	6.08237189923724	0.0124546257197306	-120.71967776	47.66592243	Nymphalidae	68	1
Speyeria coronis	3376	-0.792399699871627	0.078170645	-0.119865759637101	0.01662663	63.6808505371894	0.00290918799482365	7.91057708602733	0.0143276568480617	-121.4508383	44.47276344	Nymphalidae	68	1
Speyeria coronis	2663	-4.44793580920194	0.01091002	-0.116889628302615	0.00254811	25.6310901817603	0.00220182209766495	8.10865399277268	0.00996148582942944	-114.506036	42.05216494	Nymphalidae	68	1
Speyeria coronis	3286	-0.121311580413697	0.01549991	0.0208437816925499	0.001388705	28.8131414850792	0.00345610465816538	7.33477576029224	0.0137356848500764	-119.98920863	44.28216182	Nymphalidae	68	1
Speyeria coronis	2161	-2.42154379355251	0.232037665	0.0289704860026611	0.092508335	37.3903853037418	0.00105824040584984	7.77692322086734	0.0130535331181615	-105.16604009	40.3988016	Nymphalidae	68	1
Speyeria coronis	2832	-2.63990740862572	0.22414114	0.259072861943297	0.01001745	55.9570522595388	0.0008083563026825	8.10608988766296	0.0107816341913035	-121.66636003	41.80071764	Nymphalidae	68	1
Speyeria coronis	2664	-3.33857119468178	0.09149668	-0.0330225401827003	0.00435023	25.1750004593378	0.00234830164903687	8.45128219877967	0.0109302733552487	-113.87493637	42.13286979	Nymphalidae	68	1
Speyeria cybele	1944	-3.5118002011303	0.34692727	0.0438955159040642	0.03125277	95.3633029644306	0.00576132892235097	12.5608976507106	0.00557469253036141	-83.50763926	38.8563987	Nymphalidae	82	1
Speyeria cybele	1941	-4.75022660383125	0.43694279	-0.0887801034335515	0.02989122	100.112581898769	0.00981056782248108	12.4907053441514	0.0064329927417886	-85.32986539	39.01156845	Nymphalidae	82	1
Speyeria cybele	2909	-0.753983187327334	0.027316715	-0.0166054419973886	0.21103786	104.704489066051	0.0111273184800017	9.72307709852854	0.022113863525084	-71.72198558	42.0478671	Nymphalidae	82	1
Speyeria cybele	2550	-0.043579591409082	0.003223865	-0.0796729537756787	0.696762035	105.190386533737	0.00805747542009713	12.1413463465153	0.0199966764104265	-74.18491634	40.7098448	Nymphalidae	82	1
Speyeria cybele	2377	-3.03841366469298	0.054448405	-0.108792000655625	0.704605825	102.984777300786	0.0055189915901771	12.4121796882962	0.0183914030378302	-75.07406216	39.97854793	Nymphalidae	82	1
Speyeria cybele	2998	0.206279150524868	0.021971235	0.0441252182459608	0.0556763	96.245514686291	0.0105462334735524	9.15224374140589	0.0195185567649437	-72.18455731	42.56364832	Nymphalidae	82	1
Speyeria cybele	2622	1.23522521329553	0.47449671	-0.105017369641001	0.104525265	76.7092961852367	0.010377453372991	9.26570529662646	0.00921617128451716	-84.10874889	42.32652711	Nymphalidae	82	1
Speyeria cybele	1351	-1.91436886477682	0.22877541	-0.0938621630741223	0.02899868	97.0839761999937	0.00318194503568207	15.6596156542118	0.00676020590681153	-92.82919788	36.4131345	Nymphalidae	82	1
Speyeria cybele	2209	-0.952188169226742	0.203823335	-0.104542873392615	0.05507309	98.6246811243204	0.00453048920560235	13.5243592012483	0.0141183187372431	-75.34292904	39.15070629	Nymphalidae	82	1
Speyeria cybele	1277	1.69334420560407	0.21180359	-0.0625532498135134	0.03159601	118.422117292117	0.00915630214501924	15.2487181932546	0.00353945834126613	-88.17672172	35.78951135	Nymphalidae	82	1
Speyeria cybele	1539	-0.392663322782094	0.16428793	-0.0509922300730238	0.12804653	95.0711556925223	0.00182023779713588	15.0179489667599	0.00832897239995508	-78.6523685	36.15495265	Nymphalidae	82	1
Speyeria cybele	2728	2.33783424923759	0.014278565	-0.0387078422080972	0.19666345	102.066027580163	0.00963396911316466	11.3740386446604	0.0209186653465869	-72.65824309	41.33307557	Nymphalidae	82	1
Speyeria cybele	2816	0.468375690102518	0.172131985	0.11998931288113	0.06242844	101.91057853821	0.00791271200659573	10.373397608622	0.0180115548263398	-73.74602267	41.94582058	Nymphalidae	82	1
Speyeria cybele	1533	-2.28314850326263	0.30582363	0.0951675807233788	0.072699805	92.2445527773637	0.00295134837329644	12.7400643623028	0.00407038867837368	-82.13872189	36.57407642	Nymphalidae	82	1
Speyeria cybele	1782	-8.81233108286001	0.08587057	0.0337697810319869	0.030291505	89.7118603892815	0.00501010592150015	11.7525643277436	0.00944246199753654	-80.09510511	37.63568192	Nymphalidae	82	1
Speyeria cybele	1454	-2.73739264085656	0.37710314	-0.0171357959824691	0.144461115	93.4942325397562	0.000517471214834795	15.6750002828164	0.0126705551718564	-80.48619376	35.9555033	Nymphalidae	82	1
Speyeria cybele	1453	-0.204764461301132	0.32344444	0.239722543798879	0.06225329	99.5054505459773	-0.000240581920384945	13.2022438309609	0.00944378885903467	-81.06444345	36.02371162	Nymphalidae	82	1
Speyeria cybele	2378	1.51538302805241	0.08763762	-0.102752788644508	0.19002391	102.997758113421	0.00325371575996006	12.6838143044868	0.019064070349429	-74.46818322	39.88441125	Nymphalidae	82	1
Speyeria cybele	1867	-7.12278300011229	0.23779233	0.0939495307191937	0.032661115	89.4503220671263	0.00497705922436456	12.9788463802244	0.00972664530040708	-79.39960399	37.98204312	Nymphalidae	82	1
Speyeria cybele	1870	-8.13163741167547	0.132530705	0.0264695117740608	0.176946635	95.0448733886274	0.00614366978956336	14.553846408016	0.0101662708554833	-77.6236993	37.74810735	Nymphalidae	82	1
Speyeria cybele	2462	-2.27467004698991	0.359952015	0.0661647587361536	0.23917506	104.027565822387	0.00725443059602505	10.9216348042306	0.0180631234168768	-75.54837806	40.48401769	Nymphalidae	82	1
Speyeria cybele	1939	3.6461535605923	0.184786035	-0.112490321667655	0.04938468	99.2834953512901	0.00976260536264965	12.127724579428	0.00659957488324463	-86.54918153	39.1014691	Nymphalidae	82	1
Speyeria cybele	1110	-2.98300446142559	0.2450387	-0.0420317750242244	0.026317225	99.5730786522229	0.00575052612384151	16.9887823332579	0.00347065181001641	-93.46566289	35.14637207	Nymphalidae	82	1
Speyeria cybele	1266	-2.87365626040146	0.45780919	0.125137606303607	0.03099304	96.8802901069896	0.0061008005856329	15.4726765497755	0.00703658975270904	-94.60599328	36.01769096	Nymphalidae	82	1
Speyeria cybele	2907	1.50817745215537	0.030261005	-0.0174983037713483	0.07706481	104.681572382267	0.00983964932466808	9.13108990574256	0.0192263713930088	-72.9691655	42.25686617	Nymphalidae	82	1
Speyeria cybele	2639	-1.17543234741018	0.002715645	-0.122482316293169	0.30737173	104.113222866486	0.00827580935166667	11.9260418898342	0.0207968381835502	-73.42532489	41.02355768	Nymphalidae	82	1
Speyeria cybele	2999	1.62593276532508	0.02232901	-0.0197810291534122	0.349774025	101.89984157605	0.0109926357891361	9.65769248248006	0.0213803872746686	-71.55817577	42.45711674	Nymphalidae	82	1
Speyeria cybele	1203	0.388403590996211	0.270982835	0.0920087588999379	0.07059873	117.394232898186	0.00667699567191258	15.4233976739387	0.000677439509823635	-84.76506346	35.10742541	Nymphalidae	82	1
Speyeria cybele	1843	-1.45494114538608	0.79685295	0.037575074838606	0.04580285	86.4492001647655	0.00576723274751327	13.1145034299578	0.0074871649421953	-93.93055867	38.9870389	Nymphalidae	82	1
Speyeria cybele	1364	1.06552697647437	0.238467175	0.0350874237715167	0.05317171	120.088143041501	0.00831463131256009	14.5024842087132	0.00319584755756619	-85.20831943	36.00500371	Nymphalidae	82	1
Speyeria cybele	1363	1.91769585775947	0.35390401	0.0177846978213744	0.055803305	118.439745603464	0.00996303762957708	14.8711541152965	0.00198677870492625	-85.79084653	36.05214937	Nymphalidae	82	1
Speyeria cybele	1032	-1.40334304661714	0.10189449	-0.0278483109266104	0.01371276	105.365065794725	0.00684238383934506	16.3750002805908	0.00317227696365524	-94.63137406	34.73655745	Nymphalidae	82	1
Speyeria cybele	2547	-0.883570391653443	0.12280658	-0.0509099269995924	0.08075224	96.7681907812754	0.00850041681725818	9.85528865677472	0.0158525738151408	-76.0302221	40.98761889	Nymphalidae	82	1
Speyeria cybele	2638	1.35281240639724	0.0092759	-0.0343771242982897	0.414552885	109.683014732141	0.00869867448106298	10.9568912139377	0.0187962815853593	-74.04051994	41.1221102	Nymphalidae	82	1
Speyeria cybele	2797	-2.95209457462986	0.37465484	-0.0633582603697769	0.09586584	75.3733987533129	0.0130448033320085	8.7294873626043	0.0117667440068453	-85.89653221	43.31391043	Nymphalidae	82	1
Speyeria cybele	1202	3.25766121343738	0.12770493	-0.053040089475882	0.178943195	120.85929694084	0.00819883678219933	15.1355771938196	0.0019135203784825	-85.33981564	35.15666361	Nymphalidae	82	1
Speyeria cybele	1372	-0.645582336052297	0.347081625	-0.0194230061014228	0.210225275	92.7541682567352	-0.00100849550880074	15.7134618140184	0.0117900033219136	-80.5810055	35.53442042	Nymphalidae	82	1
Speyeria cybele	2637	0.00353720620793752	0.12301433	-0.00621702667403539	0.07834888	106.812501772856	0.00898668387401966	9.78750015128977	0.0183212941509963	-74.65760418	41.21797688	Nymphalidae	82	1
Speyeria cybele	1123	1.80647713748798	0.290477095	-0.00500451208456202	0.033769015	126.824200789134	0.00694683037431267	15.4519233459081	-0.00190166156952096	-85.9764829	34.77827315	Nymphalidae	82	1
Speyeria cybele	1536	-0.816841042815064	0.242109485	-0.0627786904773032	0.075635515	94.6105787987128	0.00125298961659564	14.8137822665561	0.0125689642004831	-80.39021942	36.37615462	Nymphalidae	82	1
Speyeria cybele	1264	-1.01758623790832	0.485278665	0.0839693659844662	0.254371515	90.8604182851835	0.00824059108957254	16.4488784817931	0.00799355940623169	-95.77807137	36.02496131	Nymphalidae	82	1
Speyeria cybele	2995	-0.0685283906320056	0.21946726	-0.0179004781505159	0.16747732	99.8923094028082	0.00705483448918715	7.61217962637639	0.0136734023389033	-74.07631219	42.86689273	Nymphalidae	82	1
Speyeria cybele	2727	2.39871328307719	0.025223695	-0.0108238961758349	0.227050325	105.959937700858	0.00796851812076342	11.0746797162753	0.020567979060414	-73.27525399	41.43492993	Nymphalidae	82	1
Speyeria cybele	2053	1.97037302264955	0	-0.213636624079893	0.0014841	77.7852578571735	0.000918477936615045	6.47532063037253	0.0178949508189668	-119.62559253	38.22239868	Nymphalidae	82	1
Speyeria cybele	3373	1.11269881355429	0.29254346	0.0383549668174597	0.093280015	115.465707065538	0.0018452233237972	11.3237181623013	0.0138621324541773	-123.37316042	44.12372248	Nymphalidae	82	1
Speyeria cybele	2564	-1.90277458236077	7.2e-06	-0.16928938620506	0.00372492	72.7858987266962	0.000477182692777771	8.74775655078105	0.00965261644824347	-121.16276325	40.57583201	Nymphalidae	82	1
Speyeria cybele	1125	2.25831948816049	0.19561398	0.0204071910907018	0.100897455	118.881732868843	0.00612137837269879	15.5185900046848	0.00093699010139313	-84.83303971	34.68286448	Nymphalidae	82	1
Speyeria cybele	1196	2.52212599888078	0.309671335	-0.0153141771160763	0.033697505	117.049040335875	0.00815885359030106	15.7512822774693	0.000916423682036838	-88.80343683	35.39774497	Nymphalidae	82	1
Speyeria cybele	1124	2.36808235476293	0.26535141	0.0499995666315151	0.04923035	120.428848057221	0.00622572192012039	15.3766028115717	-0.000135976668229797	-85.4043743	34.73185312	Nymphalidae	82	1
Speyeria cybele	1361	2.31122247427875	0.152177165	-0.108108414945046	0.242951305	108.876925069552	0.00953259610428184	15.5067310338744	0.000324125327456443	-86.9581831	36.13860182	Nymphalidae	82	1
Speyeria cybele	1201	2.88937718487055	0.247276405	-0.000436441654809835	0.038294015	123.628527251574	0.00886880506395487	15.0083335576674	-0.000422336459509648	-85.91535594	35.20332068	Nymphalidae	82	1
Speyeria cybele	1286	1.35812044646997	0.049981155	0.064485037140871	0.06195311	140.692470642237	0.00461756641976828	12.1338143106669	0.00294369507066464	-82.9668537	35.36755465	Nymphalidae	82	1
Speyeria cybele	3439	-5.00099987498188	0	0	0.001574105	84.6886233427586	0.0130990649956402	4.27275649554884	0.0148698492463216	-78.60450009	45.63453472	Nymphalidae	82	1
Speyeria cybele	3509	1.3425163241239	0.147154265	-0.14731004287493	0.019466255	57.6416676717882	0.0101991505798284	4.95208344379297	0.0139566830367591	-95.03725424	47.04390835	Nymphalidae	82	1
Speyeria cybele	1671	0.723579119696161	0.75713334	0.189965747598753	0.03766159	67.8532064736654	0.00642357051369096	14.0586540944253	0.0104249774691704	-97.58519707	38.14412667	Nymphalidae	82	1
Speyeria cybele	2700	-0.818944951992095	0.44920482	-0.0877371278393171	0.025644025	74.1246806467191	0.00822460086584991	8.24535270917635	0.00887826684407075	-90.51874229	43.1353983	Nymphalidae	82	1
Speyeria cybele	4021	0.72090051894671	0.01418602	-0.103502741733215	0.01899546	79.0711550036302	0.00332135891083608	6.08237189923724	0.0124546257197306	-120.71967776	47.66592243	Nymphalidae	82	1
Speyeria cybele	3668	-2.45252535362255	0.045201575	-0.0646859149079522	0.036498185	30.01698767241	0.00227345124621376	6.22195524580251	0.0121464079602995	-113.94267117	46.86383189	Nymphalidae	82	1
Speyeria cybele	2092	-2.76194749078984	0.80906862	-0.059367633824246	0.022295035	67.2849371829906	0.00529803622621395	11.8868591954024	0.00792911040253865	-95.76344661	40.27463024	Nymphalidae	82	1
Speyeria cybele	3443	3.38628222027946	0.359224695	-0.00756398524378341	0.132879185	75.4825333402707	0.0122905201335461	6.20048090019144	0.0160143080644058	-75.93858064	45.30223547	Nymphalidae	82	1
Speyeria cybele	3376	1.75500601326064	0.078170645	-0.119865759637101	0.01662663	63.6808505371894	0.00290918799482365	7.91057708602733	0.0143276568480617	-121.4508383	44.47276344	Nymphalidae	82	1
Speyeria cybele	1783	-7.21346439756861	0.17443773	0.199686111790434	0.03794014	88.3756427342693	0.00436079913851133	13.0262822572094	0.0104360845314289	-79.50404359	37.56335927	Nymphalidae	82	1
Speyeria cybele	2893	-0.373012761185643	0.213132925	-0.218758830988208	0.00833112	79.1229180326829	0.0137257475203709	8.53621810255572	0.0130335686517112	-81.90720836	43.41047146	Nymphalidae	82	1
Speyeria cybele	4562	-6.04945517333393	0.82575269	0.0261839513914643	0.06888738	32.1979172736024	0.00476662097812005	2.3799680168621	0.0130304556759799	-106.47694159	52.2614296	Nymphalidae	82	1
Speyeria cybele	1945	-0.387749603129062	0.19856579	0.0346532156720514	0.05396415	93.003527201139	0.00277867298842189	12.5157053462015	0.00553359701131303	-82.90222094	38.79927993	Nymphalidae	82	1
Speyeria cybele	2534	-1.01117809882371	0.742340495	-0.252941938529685	0.059615845	79.8487193645575	0.010147434048766	9.69551296844983	0.00837272137418302	-84.18894181	41.90665946	Nymphalidae	82	1
Speyeria cybele	1427	1.41251237187809	0.094839125	-0.0915487412715985	0.01325034	86.3048091291999	0.00716792616472783	15.4753207266092	0.0100848507906094	-96.36871737	36.87692946	Nymphalidae	82	1
Speyeria cybele	2879	-2.08021174932711	0.357761645	-0.100873758393203	0.05661359	70.8152255654717	0.00603360943719002	7.90560911977305	0.0108355684173516	-91.10419962	44.00328918	Nymphalidae	82	1
Speyeria cybele	2176	-6.31207259971455	0.87718998	-0.0451685159923799	0.02564742	68.118270426917	0.00605310405323426	10.8717950759217	0.00384259020639912	-95.76187742	40.69829218	Nymphalidae	82	1
Speyeria cybele	1848	-2.75927126891963	0.43882076	-0.0133288162778967	0.139131325	84.2586553738667	0.00530017752151424	13.523397696706	0.00672656957115125	-90.87223328	38.9064936	Nymphalidae	82	1
Speyeria cybele	2597	-2.15674261641727	0.047541305	-0.174172067925575	0.007449515	46.5820520722713	0.00636732050750376	8.55480782496623	0.00880671412596535	-100.30375207	42.75126283	Nymphalidae	82	1
Speyeria cybele	1764	-8.32847616328954	0.274797375	-0.0349155366401589	0.078963435	87.514504794509	0.00586325503715938	13.3529649634237	0.00566279470816435	-90.90509318	38.48255744	Nymphalidae	82	1
Speyeria cybele	2452	-0.459385406714063	0.21021266	-0.079079455624469	0.49361074	85.6907067360022	0.00879799460281317	10.0990386374343	0.00955518985571809	-81.74962311	41.25528824	Nymphalidae	82	1
Speyeria cybele	2619	-4.14092233827894	0.34554997	-0.111516799886591	0.051033705	83.7810910389974	0.0120984886275376	10.3000001508313	0.00975765320893495	-86.03414884	42.47254492	Nymphalidae	82	1
Speyeria cybele	2623	-0.316412692084578	0.245473095	-0.194981013000556	0.58147588	74.6665076758617	0.0122142923518533	10.0160258132726	0.0106989795985634	-83.46905518	42.2721726	Nymphalidae	82	1
Speyeria cybele	1426	0.471020457552895	0.29021927	-0.0823015070382143	0.037483645	81.6599372294851	0.00717591643059057	15.9879810289026	0.0100793219678418	-96.96211294	36.87394061	Nymphalidae	82	1
Speyeria cybele	1534	-2.8448206901204	0.144343295	0.189918015890085	0.032694735	98.7770049263461	0.00161951850388392	11.769391250325	0.00876768187213423	-81.55477141	36.51070024	Nymphalidae	82	1
Speyeria cybele	2365	-1.80869876345173	0.70835835	-0.0338194501515421	0.08459268	87.1088156211071	0.00698464034982774	9.87403863847542	0.00643230936627128	-82.46781549	40.89820404	Nymphalidae	82	1
Speyeria cybele	2110	-6.31973686584555	0.80983891	-0.15896775991283	0.080312475	91.0826937754949	0.00980337632735146	11.1653847922213	0.00666433761345731	-84.5742875	39.80481716	Nymphalidae	82	1
Speyeria cybele	2711	2.42340997667865	0.114220885	-0.136871710792017	0.5078359	72.4057703904617	0.012567447760099	9.22788477283067	0.0119444304927457	-83.38349969	42.69155957	Nymphalidae	82	1
Speyeria cybele	2791	-1.44421811429342	0.471163975	-0.100384665853528	0.041381045	72.7588955580424	0.00728610147634296	7.84078538796912	0.00962681794949574	-89.82372748	43.5316205	Nymphalidae	82	1
Speyeria cybele	1866	-6.47783030285544	0.04034042	0.175039970799668	0.01828708	114.757052935087	0.00269840925497734	9.92403864230101	0.0100533242258693	-79.99426199	38.0547703	Nymphalidae	82	1
Speyeria cybele	2017	-3.16377013777769	0.86664974	0.0304690052814426	0.03564977	84.8365398691251	0.0069119179462949	11.7400643068294	0.00512590147035987	-90.1866968	39.72903259	Nymphalidae	82	1
Speyeria cybele	3059	-3.22856505821031	0.45269568	-0.0830640432803709	0.024586045	69.9080139119656	0.00432248905713948	7.07612191968096	0.010906947771013	-91.03475763	44.84821754	Nymphalidae	82	1
Speyeria cybele	3601	3.11683032331693	0.19784597	-0.138867907979737	0.02693808	56.6580938937572	0.00994591948417235	4.70969562206226	0.0141665103592434	-95.03010996	47.46775936	Nymphalidae	82	1
Speyeria cybele	2813	3.14433475429108	0.194945815	-0.0271010373441667	0.064244985	90.350321947	0.012162218625726	8.67179502924092	0.0114523772127927	-75.62604808	42.22887134	Nymphalidae	82	1
Speyeria cybele	2781	-6.18277807332055	0.914315315	-0.0181540302064718	0.053450035	59.6836550306433	0.00651519838485534	7.40705141523041	0.00805909947765093	-96.40975728	43.66033385	Nymphalidae	82	1
Speyeria cybele	3507	2.31793418621189	0.896032545	0.0621568405839199	0.034676295	52.7112189376822	0.00704775238227857	5.45400652234466	0.0138554791843342	-96.43390506	47.04627246	Nymphalidae	82	1
Speyeria cybele	2820	-0.874294809160625	0.02185955	-0.061541021185355	0.20154389	105.271957000479	0.0104385203869093	11.217628399734	0.0223112156185682	-71.2670042	41.53048861	Nymphalidae	82	1
Speyeria cybele	2895	0.110134338947132	0.750848345	-0.015450058058517	0.09370672	83.3913475611271	0.0145723045834106	7.57339756472562	0.0128290184374101	-80.61089096	43.27944237	Nymphalidae	82	1
Speyeria cybele	3255	-0.24703398022814	0.054550665	-0.119807281341199	0.0126966	86.0092963499901	0.0139893590455973	5.93910267686424	0.014635489854773	-78.84977537	44.80223732	Nymphalidae	82	1
Speyeria cybele	2906	2.11582661993932	0.16019358	0.0650308403565076	0.07426374	95.9842964319082	0.00915492441995706	9.80000017674115	0.0168859811580626	-73.59584764	42.3572991	Nymphalidae	82	1
Speyeria cybele	2538	-3.69031254304988	0.00331838	-0.177814778245408	0.17862684	83.5801295622801	0.0107078945872824	10.0336540351168	0.0103202156448171	-81.65398634	41.67381198	Nymphalidae	82	1
Speyeria cybele	2714	0.112162331431898	0.294433545	-0.20865839187838	0.00916161	81.7693123160264	0.013964833908029	9.06858989090109	0.0106061531980758	-81.45884004	42.51036336	Nymphalidae	82	1
Speyeria cybele	3515	-7.33352009370254	0.003591185	-0.148551270884589	0.004990875	66.2330137093862	0.0106413888300406	5.26698727442477	0.0138246606857268	-90.8522262	46.96196003	Nymphalidae	82	1
Speyeria cybele	3235	-1.91792079068495	0.2153436	-0.128890980616481	0.022728435	63.5266036834472	0.00761708598710113	6.56153859081081	0.0125494115984444	-92.32690171	45.7322447	Nymphalidae	82	1
Speyeria cybele	3510	-2.28173930013521	0.02095553	-0.173945544246978	0.014336425	59.8665875605284	0.00947607350841363	5.41746806032741	0.015004412687085	-94.33904765	47.03804425	Nymphalidae	82	1
Speyeria cybele	2524	0.352289501782987	0.668085065	-0.0179485697195145	0.03923647	82.5038476219544	0.0108070604463318	9.33397455403629	0.00963410807991852	-90.59328224	42.29064859	Nymphalidae	82	1
Speyeria cybele	2287	-3.1668737864769	0.252334595	-0.0504823231767643	0.04697038	105.075642671341	0.00396768035667421	10.0907053349969	0.00948947188713135	-78.85714423	40.07043703	Nymphalidae	82	1
Speyeria cybele	2818	0.371912299716315	0.055130805	0.0119968771012337	0.283173245	103.068751857831	0.00931349010017633	10.4982373853071	0.021406844186387	-72.50241213	41.74353249	Nymphalidae	82	1
Speyeria cybele	1595	-0.195329582833492	0.60410539	0.163494356132685	0.019324295	94.8586553983295	0.00560627380937455	14.0243592062631	0.00540156117360969	-93.96990247	37.71302648	Nymphalidae	82	1
Speyeria cybele	3246	-2.89383960063041	0.092065255	-0.109629144695621	0.045651875	65.4294882523708	0.0111084375112321	6.30833345799683	0.0112636552745017	-84.86093015	45.36862227	Nymphalidae	82	1
Speyeria cybele	2817	2.64944553165083	0.03852446	-0.00779018336224685	0.09994534	106.295514516341	0.00829585656707426	9.80673094721845	0.019259260400183	-73.1232136	41.84602724	Nymphalidae	82	1
Speyeria cybele	3263	2.3790494161908	0.12619392	0.0177903089219201	0.017890345	87.9480784489558	0.0126669339203369	6.24791675515903	0.0172130970489212	-73.61952517	44.10144466	Nymphalidae	82	1
Speyeria cybele	2375	-3.91708015008959	0.58085969	0.0280317477488367	0.20639251	100.831091373395	0.0077199926612885	11.2644232617787	0.013032274208246	-76.29100608	40.15884169	Nymphalidae	82	1
Speyeria cybele	2968	-0.772811399349249	0.473693465	-0.0699267862397346	0.024398355	69.1387832424579	0.00614055256217811	7.83205142877518	0.00951204393792569	-91.73693248	44.44624254	Nymphalidae	82	1
Speyeria cybele	1938	-0.0901534477521393	0.598589865	-0.135010450249258	0.042539295	97.1839761978541	0.00947430824782425	12.6740386758764	0.00861480363373628	-87.16004373	39.14234001	Nymphalidae	82	1
Speyeria cybele	2799	-3.23263175648302	0.77657603	-0.0475823891437162	0.04416301	70.5560909815324	0.0112389062932711	8.71442323068205	0.0117766084235854	-84.59449881	43.21813453	Nymphalidae	82	1
Speyeria cybele	2354	-0.213095078688474	0.840783735	-0.0121903274042689	0.04727439	79.2714755382293	0.00816468013033831	10.5500001695771	0.00675377801585222	-89.39626811	41.39227359	Nymphalidae	82	1
Speyeria cybele	2815	2.86435950534005	0.023065395	-0.0440083279598687	0.02144774	101.926444039895	0.00858063853485698	8.8011219554927	0.0156760194540806	-74.37079509	42.04290032	Nymphalidae	82	1
Speyeria cybele	2461	-3.17060280778892	0.3537556	0.153249849927453	0.10302197	98.1900657018026	0.00900862468745133	10.4237181950026	0.0148755728292292	-76.16145853	40.57336932	Nymphalidae	82	1
Speyeria cybele	2533	-2.30216801205291	0.72387708	-0.193867199143231	0.048267305	82.4496808877358	0.00962736764295905	9.58397453416807	0.00923366171583808	-84.82548767	41.95784189	Nymphalidae	82	1
Speyeria cybele	3535	-0.846990130609926	0.13742898	0.143269222987279	0.02245175	72.3628218296247	0.0135887601673961	5.44775650368478	0.0155098282775777	-77.13339805	45.88917665	Nymphalidae	82	1
Speyeria cybele	2436	0.812242107734407	0.78097214	-0.0600210049743399	0.09550459	77.9038475278096	0.00767290094285419	10.3339745404963	0.00962718248676412	-91.90983491	41.91037294	Nymphalidae	82	1
Speyeria cybele	3877	-0.637753386952822	0.61695448	-0.0418359967683596	0.013630685	47.6383021345887	0.00739096362629867	3.72644236707726	0.0126703841385795	-96.44707863	48.74326397	Nymphalidae	82	1
Speyeria cybele	2539	-0.454429666650524	0.268246395	0.0976128422988047	0.110493655	86.4418284403972	0.0102795095802003	9.83189116296573	0.00918374411121887	-81.02332126	41.60860798	Nymphalidae	82	1
Speyeria cybele	2809	3.52559707296238	0.40760725	0.00629063642768662	0.030569285	82.8346168077909	0.0129783079739765	8.15288477546225	0.0111063242582941	-78.15806132	42.56773914	Nymphalidae	82	1
Speyeria cybele	2806	-0.404293086384855	0.4163523	-0.145875848335616	0.01921146	84.6224375688113	0.0149767990979101	8.60608989573442	0.0120405481249019	-80.07432831	42.79260994	Nymphalidae	82	1
Speyeria cybele	2702	-2.458649583522	0.68970392	-0.0766412981264974	0.14240986	72.7169884534983	0.00810280606442594	7.97820529597214	0.0104086043284585	-89.21439351	43.08069534	Nymphalidae	82	1
Speyeria cybele	2025	-3.5281940947136	0.63171716	-0.023206036323966	0.038831595	99.2051298801716	0.0103722268650747	11.8810899418134	0.00722033035974215	-85.26060515	39.43312106	Nymphalidae	82	1
Speyeria cybele	2101	-1.59795834694754	0.70247567	0.033025792461011	0.029135835	84.7375014317341	0.00804003524580428	11.4195515230203	0.00578007530914298	-90.1484848	40.15212747	Nymphalidae	82	1
Speyeria cybele	2463	0.526707753911748	0.28787695	-0.0215576386703176	0.281060145	104.078687687715	0.00676177580510976	11.9822117247595	0.0190590969464455	-74.93703051	40.39198569	Nymphalidae	82	1
