Species	grid_id	Abundance.trend.leftcensored	Cropland.2005_2015	Cropland.trend	Built.2005_2015	Precip.1993_2018	Precip.trend	Temp.1993_2018	Temp.trend	Lon	Lat	Family	NCGR	LarvalColor	LarvalHair	AdultSize	AdultColor	Diet.breadth.families
Plebejus icarioides	2077	-1.55997595727999	0.192771335	-0.038575967371461	0.229582335	35.532372368834	0.00192970653882285	8.65376618317663	0.0144506004963373	-105.10600917	39.9769812	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	2076	-3.52154960840049	0.002933785	-0.0833801482679224	0.01334672	37.2942314912111	0.0068382344597817	-0.266987190008737	0.0127608216658111	-105.72457628	39.93494955	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	3208	-6.6438952314544	0.001933635	-0.126083185355833	0.001784165	42.4083340978011	0.0115704355409845	4.51442314010973	0.0136327767452379	-110.65478103	45.06768912	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	3021	-1.81874227021295	0.29741802	-0.014414089033359	0.159299515	36.3653851451161	0.000992422741456809	9.82692326801136	0.00955668786744573	-116.30807407	43.53715777	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	4021	-5.9241563490288	0.01418602	-0.103502741733215	0.01899546	79.0711550036302	0.00332135891083608	6.08237189923724	0.0124546257197306	-120.71967776	47.66592243	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	3668	-11.1216667608534	0.045201575	-0.0646859149079522	0.036498185	30.01698767241	0.00227345124621376	6.22195524580251	0.0121464079602995	-113.94267117	46.86383189	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	3376	-0.249421696854812	0.078170645	-0.119865759637101	0.01662663	63.6808505371894	0.00290918799482365	7.91057708602733	0.0143276568480617	-121.4508383	44.47276344	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	2663	-7.2138249865925	0.01091002	-0.116889628302615	0.00254811	25.6310901817603	0.00220182209766495	8.10865399277268	0.00996148582942944	-114.506036	42.05216494	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	3286	-6.86613149150769	0.01549991	0.0208437816925499	0.001388705	28.8131414850792	0.00345610465816538	7.33477576029224	0.0137356848500764	-119.98920863	44.28216182	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus icarioides	2161	-1.17503272872057	0.232037665	0.0289704860026611	0.092508335	37.3903853037418	0.00105824040584984	7.77692322086734	0.0130535331181615	-105.16604009	40.3988016	Lycaenidae	G5	aposematic	yes	32	aposematic	1
Plebejus lupini	1227	-0.0277810396624112	0.0023231	-0.0278389190657927	0.12516307	40.2358979682844	-0.00583853234952893	14.2689104553981	0.0210999130782754	-117.10749356	34.27577564	Lycaenidae	G5	cryptic	yes	25.5	aposematic	1
Plebejus lupini	1554	-6.52322618450724	0.007976465	-0.155962819117345	0.005741405	35.831090271664	8.73990902053933e-06	12.7961540550758	0.0163457081819838	-118.19397057	35.84420931	Lycaenidae	G5	cryptic	yes	25.5	aposematic	1
Plebejus lupini	1797	0.430564208560824	0.195166555	0.246509287458676	0.04900015	46.1115392539173	0.000160883953849057	13.7849361606133	0.0172366770536231	-121.47814145	36.55277848	Lycaenidae	G5	cryptic	yes	25.5	aposematic	1
Plebejus lupini	2564	-0.275204792636774	7.2e-06	-0.16928938620506	0.00372492	72.7858987266962	0.000477182692777771	8.74775655078105	0.00965261644824347	-121.16276325	40.57583201	Lycaenidae	G5	cryptic	yes	25.5	aposematic	1
Plebejus lupini	2390	-5.31610626529026	0.00125649	-0.0905138070822585	0.006801295	92.3775653444135	0.000211587885270657	9.14935912373356	0.015987112884655	-120.83761986	39.75753832	Lycaenidae	G5	cryptic	yes	25.5	aposematic	1
Plebejus saepiolus	1227	-3.66079701017452	0.0023231	-0.0278389190657927	0.12516307	40.2358979682844	-0.00583853234952893	14.2689104553981	0.0210999130782754	-117.10749356	34.27577564	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	2053	-3.92234843354121	0	-0.213636624079893	0.0014841	77.7852578571735	0.000918477936615045	6.47532063037253	0.0178949508189668	-119.62559253	38.22239868	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	1554	-5.98831261437105	0.007976465	-0.155962819117345	0.005741405	35.831090271664	8.73990902053933e-06	12.7961540550758	0.0163457081819838	-118.19397057	35.84420931	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	2564	-3.17102353991955	7.2e-06	-0.16928938620506	0.00372492	72.7858987266962	0.000477182692777771	8.74775655078105	0.00965261644824347	-121.16276325	40.57583201	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	2390	-1.54022820604693	0.00125649	-0.0905138070822585	0.006801295	92.3775653444135	0.000211587885270657	9.14935912373356	0.015987112884655	-120.83761986	39.75753832	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	2076	-6.48770989236005	0.002933785	-0.0833801482679224	0.01334672	37.2942314912111	0.0068382344597817	-0.266987190008737	0.0127608216658111	-105.72457628	39.93494955	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	4288	-0.942857756356796	0.85741522	0.0246404363143977	0.049355605	32.5397441509442	0.00185602359905469	3.56057698535136	0.0138071911957465	-104.66772046	50.64585566	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	3208	-1.54951292109924	0.001933635	-0.126083185355833	0.001784165	42.4083340978011	0.0115704355409845	4.51442314010973	0.0136327767452379	-110.65478103	45.06768912	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	4021	-0.704658553788906	0.01418602	-0.103502741733215	0.01899546	79.0711550036302	0.00332135891083608	6.08237189923724	0.0124546257197306	-120.71967776	47.66592243	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	4289	0.477785950302501	0.850032725	0.0227040844038547	0.019153055	35.7075326599372	0.00369472545508154	3.000801338456	0.0136805551034774	-103.92550793	50.68314649	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	3376	-1.82880297194673	0.078170645	-0.119865759637101	0.01662663	63.6808505371894	0.00290918799482365	7.91057708602733	0.0143276568480617	-121.4508383	44.47276344	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	4562	-0.463718116943546	0.82575269	0.0261839513914643	0.06888738	32.1979172736024	0.00476662097812005	2.3799680168621	0.0130304556759799	-106.47694159	52.2614296	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	3293	1.81013574137026	2.88e-06	-0.130181363602807	0.00047628	45.32484053935	0.00270983778533624	4.95608981699945	0.0109775484313854	-115.42097505	44.95449354	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	3286	-1.99759927506032	0.01549991	0.0208437816925499	0.001388705	28.8131414850792	0.00345610465816538	7.33477576029224	0.0137356848500764	-119.98920863	44.28216182	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	3702	-4.35399263013029	0.000189025	-0.206997389642783	0.0056653	63.3719560572734	0.00778809017868573	3.78798084073246	0.0140422498688231	-90.06907188	47.78363667	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	3606	-4.1182114722107	0.00035662	-0.182571387225064	0.007112395	64.2190715678227	0.0107818695760549	4.01522443694277	0.0148128943073421	-91.51579342	47.40677575	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Plebejus saepiolus	5196	-6.54408019211374	0.01922375	0	0.081039355	38.9277249792447	0.0017204237282919	2.93525646702172	0.0125803436669725	-150.04946993	61.23981641	Lycaenidae	G5	cryptic	yes	28.5	aposematic	1
Poanes aaroni	2210	2.24667372053491	0.011711805	-0.0799624460011127	0.054518185	94.4894246260325	0.00214064643234218	13.0878207295035	0.0167319571524406	-74.74431021	39.05766649	Hesperiidae	G4	cryptic	yes	38	cryptic	1
Poanes aaroni	2209	5.10451650323271	0.203823335	-0.104542873392615	0.05507309	98.6246811243204	0.00453048920560235	13.5243592012483	0.0141183187372431	-75.34292904	39.15070629	Hesperiidae	G4	cryptic	yes	38	cryptic	1
Poanes aaroni	222	3.30299588024781	0.334830915	-0.0686533446985518	0.02242112	109.823398973697	0.00175514849551485	23.2192311745424	0.0167499032564293	-81.07399731	27.73082226	Hesperiidae	G4	cryptic	yes	38	cryptic	1
Poanes aaroni	267	7.47297953601505	0.158345435	-0.104902878930641	0.344593225	107.955770908449	0.000355505609950951	22.895352941293	0.0158043970855967	-81.51194274	28.2294268	Hesperiidae	G4	cryptic	yes	38	cryptic	1
Poanes melane	2133	2.87233865220002	0.130208045	0.00675563859511681	0.16849974	65.1397448375773	0.00175905743853867	14.7871797528022	0.0186437873320847	-122.12088588	38.19191202	Hesperiidae	G5	cryptic	yes	33.5	cryptic	1
Poanes melane	2049	2.69808454936584	0.02987971	-0.16568549075308	0.33948004	45.367468699395	0.000275082518862857	14.6854169475727	0.0192274283281387	-121.95725444	37.78284503	Hesperiidae	G5	cryptic	yes	33.5	cryptic	1
Poanes melane	1713	3.26953634468981	0.11164721	0.0259552674130211	0.01400625	68.4195523196354	9.82775552332792e-05	12.7012823040669	0.0172496743039164	-121.32225005	36.14175632	Hesperiidae	G5	cryptic	yes	33.5	cryptic	1
Poanes melane	2132	3.39616146322479	0.050163265	-0.172790343591565	0.09005909	78.2439111942569	0.00198956546777405	14.7291669173118	0.0195208361012963	-122.70217539	38.07505555	Hesperiidae	G5	cryptic	yes	33.5	cryptic	1
Poanes melane	2048	2.24559511264419	0.00209712	-0.186959936903458	0.148188585	78.3435909460084	0.000957330365879334	14.2826926096892	0.0195252846385245	-122.53528767	37.66662565	Hesperiidae	G5	cryptic	yes	33.5	cryptic	1
Poanes melane	2134	2.61010881533257	0.679851605	0.247151522748655	0.117882425	39.4924685900362	0.00159411504199719	16.6193913137301	0.0156199025020069	-121.53757382	38.30623684	Hesperiidae	G5	cryptic	yes	33.5	cryptic	1
Poanes melane	1224	3.51810418893292	0.007076255	0.00971389777265151	0.09394027	33.4971159328826	-0.00312010347310237	16.7493592948995	0.0206525419587344	-118.77319652	33.98102042	Hesperiidae	G5	cryptic	yes	33.5	cryptic	1
Poanes melane	1145	2.86297461412452	0.010191735	0	0.416114515	24.8003209136809	-0.00341369999045199	18.0221157349073	0.0208157073793237	-118.08787557	33.6648018	Hesperiidae	G5	cryptic	yes	33.5	cryptic	1
Poanes taxiles	660	0.00608257564187475	0.011659125	0.279378199006305	0.002956675	28.3115389077232	0.0038485205348633	16.0858976902106	0.0217692063207327	-109.10757424	31.89576671	Hesperiidae	G5	cryptic	no	37.5	cryptic	1
Poanes taxiles	596	-1.65675314715827	0.01434044	0.0286047502824248	0.01227213	34.2685903960314	0.00169395111201497	16.3333335992617	0.0223820947541426	-110.11953888	31.34555361	Hesperiidae	G5	cryptic	no	37.5	cryptic	1
Poanes taxiles	787	-0.315372600681341	0.001989555	-0.0419214502878137	0.0372243	33.5266031059317	-0.00106449739496015	18.6490387580334	0.0228869779562348	-110.91998099	32.55712826	Hesperiidae	G5	cryptic	no	37.5	cryptic	1
Poanes taxiles	1328	-0.292748382047514	0.011664765	0.26062374177775	0.01284848	34.0487185080942	0.00206393732316863	8.43333349773326	0.0129108584916459	-106.3505929	36.04094796	Hesperiidae	G5	cryptic	no	37.5	cryptic	1
Poanes taxiles	2077	-0.191812978914252	0.192771335	-0.038575967371461	0.229582335	35.532372368834	0.00192970653882285	8.65376618317663	0.0144506004963373	-105.10600917	39.9769812	Hesperiidae	G5	cryptic	no	37.5	cryptic	1
Poanes taxiles	2076	-0.814885018153833	0.002933785	-0.0833801482679224	0.01334672	37.2942314912111	0.0068382344597817	-0.266987190008737	0.0127608216658111	-105.72457628	39.93494955	Hesperiidae	G5	cryptic	no	37.5	cryptic	1
Poanes taxiles	1247	-0.69105887202755	0.00096197	0	0.01359186	38.7894237552507	0.00351660043963642	7.59391041572851	0.0123305819781103	-105.70751053	35.66172919	Hesperiidae	G5	cryptic	no	37.5	cryptic	1
Poanes taxiles	2161	0.142554537981598	0.232037665	0.0289704860026611	0.092508335	37.3903853037418	0.00105824040584984	7.77692322086734	0.0130535331181615	-105.16604009	40.3988016	Hesperiidae	G5	cryptic	no	37.5	cryptic	1
Poanes viator	2210	-0.359218269527128	0.011711805	-0.0799624460011127	0.054518185	94.4894246260325	0.00214064643234218	13.0878207295035	0.0167319571524406	-74.74431021	39.05766649	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2909	-3.28495301526975	0.027316715	-0.0166054419973886	0.21103786	104.704489066051	0.0111273184800017	9.72307709852854	0.022113863525084	-71.72198558	42.0478671	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2550	4.26777058625174	0.003223865	-0.0796729537756787	0.696762035	105.190386533737	0.00805747542009713	12.1413463465153	0.0199966764104265	-74.18491634	40.7098448	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	980	-8.48745088202463	0.06461779	-0.0407368019440093	0.234620635	93.2403862583332	0.000201639207076209	17.2397438967839	0.000470116429323209	-82.15601061	33.55183167	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2209	4.24418594289044	0.203823335	-0.104542873392615	0.05507309	98.6246811243204	0.00453048920560235	13.5243592012483	0.0141183187372431	-75.34292904	39.15070629	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2728	-0.711474616502084	0.014278565	-0.0387078422080972	0.19666345	102.066027580163	0.00963396911316466	11.3740386446604	0.0209186653465869	-72.65824309	41.33307557	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	1059	-0.418397231093159	0.08809832	-0.123866561835704	0.09259726	105.394553126433	0.00345923026259028	18.2782054512929	0.00615679477012312	-79.27088269	33.63086121	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2378	3.26291595124706	0.08763762	-0.102752788644508	0.19002391	102.997758113421	0.00325371575996006	12.6838143044868	0.019064070349429	-74.46818322	39.88441125	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2639	0.481450299539632	0.002715645	-0.122482316293169	0.30737173	104.113222866486	0.00827580935166667	11.9260418898342	0.0207968381835502	-73.42532489	41.02355768	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2637	-0.215183739119351	0.12301433	-0.00621702667403539	0.07834888	106.812501772856	0.00898668387401966	9.78750015128977	0.0183212941509963	-74.65760418	41.21797688	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	3509	5.15032685377903	0.147154265	-0.14731004287493	0.019466255	57.6416676717882	0.0101991505798284	4.95208344379297	0.0139566830367591	-95.03725424	47.04390835	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	3443	-3.8677864404453	0.359224695	-0.00756398524378341	0.132879185	75.4825333402707	0.0122905201335461	6.20048090019144	0.0160143080644058	-75.93858064	45.30223547	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	3601	8.50573596090896	0.19784597	-0.138867907979737	0.02693808	56.6580938937572	0.00994591948417235	4.70969562206226	0.0141665103592434	-95.03010996	47.46775936	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2820	0.58867100992519	0.02185955	-0.061541021185355	0.20154389	105.271957000479	0.0104385203869093	11.217628399734	0.0223112156185682	-71.2670042	41.53048861	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	3255	-1.35878977147711	0.054550665	-0.119807281341199	0.0126966	86.0092963499901	0.0139893590455973	5.93910267686424	0.014635489854773	-78.84977537	44.80223732	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2906	-2.70007083375221	0.16019358	0.0650308403565076	0.07426374	95.9842964319082	0.00915492441995706	9.80000017674115	0.0168859811580626	-73.59584764	42.3572991	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2538	-5.40580385708855	0.00331838	-0.177814778245408	0.17862684	83.5801295622801	0.0107078945872824	10.0336540351168	0.0103202156448171	-81.65398634	41.67381198	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	3515	4.73737854118781	0.003591185	-0.148551270884589	0.004990875	66.2330137093862	0.0106413888300406	5.26698727442477	0.0138246606857268	-90.8522262	46.96196003	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	3235	11.2388990130251	0.2153436	-0.128890980616481	0.022728435	63.5266036834472	0.00761708598710113	6.56153859081081	0.0125494115984444	-92.32690171	45.7322447	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2818	-6.56995655736872	0.055130805	0.0119968771012337	0.283173245	103.068751857831	0.00931349010017633	10.4982373853071	0.021406844186387	-72.50241213	41.74353249	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2817	-1.69611215851188	0.03852446	-0.00779018336224685	0.09994534	106.295514516341	0.00829585656707426	9.80673094721845	0.019259260400183	-73.1232136	41.84602724	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2799	-0.722644984068499	0.77657603	-0.0475823891437162	0.04416301	70.5560909815324	0.0112389062932711	8.71442323068205	0.0117766084235854	-84.59449881	43.21813453	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2533	-1.07526533499448	0.72387708	-0.193867199143231	0.048267305	82.4496808877358	0.00962736764295905	9.58397453416807	0.00923366171583808	-84.82548767	41.95784189	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2806	-0.499043714962333	0.4163523	-0.145875848335616	0.01921146	84.6224375688113	0.0149767990979101	8.60608989573442	0.0120405481249019	-80.07432831	42.79260994	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2883	0.907781684067865	0.638679265	-0.0786770855381124	0.07566379	68.5503216722073	0.00722802925011474	7.97131423083827	0.0120100161559638	-88.45939257	43.89237109	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	3256	-7.20079992417466	0.019360515	-0.122176426571811	0.012747085	80.3586553732554	0.0129214276798942	6.05416678150113	0.0147535390115666	-78.1895041	44.72466533	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2464	2.52368093681437	0.125830235	-0.0634116449662774	0.45197571	103.61827083123	0.00719332656925591	12.4467950724304	0.0201046995954984	-74.32745915	40.2972839	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2625	1.6338897446865	0.343843105	-0.24528523241526	0.01385167	78.3955140602894	0.0120697495910136	9.53589759349154	0.0103287178431121	-82.19315996	42.15498327	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2970	-4.61643374194877	0.20715236	-0.133293697819539	0.017974055	70.3250012902113	0.00425870065152609	7.47259630107631	0.0108954214007706	-90.40300189	44.40226096	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	3167	-6.6706079125857	0.51064288	0.0045331165023763	0.026567485	76.3230781371777	0.0128291127523054	6.91041680263021	0.0146808892011247	-78.96986519	44.38604277	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	1788	-8.21944608932768	0.08752376	-0.0435301386590711	0.1774822	104.593911819661	0.00360049409063157	15.1400643381266	0.0127115894181863	-76.56894447	37.1626337	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	1789	-1.11604067589576	0.02355269	-0.0853074999896496	0.0566814	106.470514404086	0.00429285576874732	15.1506412604298	0.0134380212254052	-75.98624665	37.07472229	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2294	-0.154097541987364	0.03966507	-0.0982848742469921	0.133574035	100.739104241133	0.00264328089450291	12.9377406063573	0.0183106773289961	-74.60712253	39.47121075	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	2292	4.48552189189726	0.34485303	-0.0339429419676228	0.24981138	101.031091576967	0.00444869675947566	12.4483976339778	0.0166287765477089	-75.81328953	39.65573299	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes viator	1357	-2.17851121123789	0.70945033	0.0615852764978964	0.027518235	110.335899375952	0.00866968072009957	15.803525911262	0.00349145168451598	-89.30077876	36.28003839	Hesperiidae	G5	aposematic	yes	44.5	cryptic	2
Poanes zabulon	2210	-0.0962255837545167	0.011711805	-0.0799624460011127	0.054518185	94.4894246260325	0.00214064643234218	13.0878207295035	0.0167319571524406	-74.74431021	39.05766649	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1941	8.67104585748255	0.43694279	-0.0887801034335515	0.02989122	100.112581898769	0.00981056782248108	12.4907053441514	0.0064329927417886	-85.32986539	39.01156845	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	836	2.57660510518403	0.067355605	-0.0617217263048393	0.12243194	91.5833347134101	-0.00166285035581247	18.141346396544	-0.00199122508435046	-83.42747602	32.8207102	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	2550	3.00224766681843	0.003223865	-0.0796729537756787	0.696762035	105.190386533737	0.00805747542009713	12.1413463465153	0.0199966764104265	-74.18491634	40.7098448	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	2209	-5.85349526746917	0.203823335	-0.104542873392615	0.05507309	98.6246811243204	0.00453048920560235	13.5243592012483	0.0141183187372431	-75.34292904	39.15070629	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1539	0.378940459044519	0.16428793	-0.0509922300730238	0.12804653	95.0711556925223	0.00182023779713588	15.0179489667599	0.00832897239995508	-78.6523685	36.15495265	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1533	4.49195977675367	0.30582363	0.0951675807233788	0.072699805	92.2445527773637	0.00295134837329644	12.7400643623028	0.00407038867837368	-82.13872189	36.57407642	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1036	3.1945032631115	0.220648735	-0.158351661527484	0.22334708	105.280450603901	0.00402235525679189	17.4788464718522	0.0006480647732899	-92.33144491	34.69110481	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1454	4.8508540457548	0.37710314	-0.0171357959824691	0.144461115	93.4942325397562	0.000517471214834795	15.6750002828164	0.0126705551718564	-80.48619376	35.9555033	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	905	0.797421326682768	0.153113155	0.0410199042331909	0.079631655	96.2939118651243	0.00049182583199376	17.8432694948637	-0.000272538705186089	-83.91185813	33.30226978	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1453	1.41447681754538	0.32344444	0.239722543798879	0.06225329	99.5054505459773	-0.000240581920384945	13.2022438309609	0.00944378885903467	-81.06444345	36.02371162	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1870	-2.13096594771092	0.132530705	0.0264695117740608	0.176946635	95.0448733886274	0.00614366978956336	14.553846408016	0.0101662708554833	-77.6236993	37.74810735	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	977	-2.87269600723825	0.19104676	-0.0391182162429857	0.25663827	103.819232436327	0.00149692605745663	17.0942310797863	0.00193269647087251	-83.83972237	33.72773855	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	826	2.12478477503777	0.109135975	-0.124936441786855	0.034905685	118.665547189709	0.00714307622646664	17.4134618273148	0.00233039736872564	-89.01715506	33.26311782	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1203	-3.53972170541663	0.270982835	0.0920087588999379	0.07059873	117.394232898186	0.00667699567191258	15.4233976739387	0.000677439509823635	-84.76506346	35.10742541	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1843	0.515310073657704	0.79685295	0.037575074838606	0.04580285	86.4492001647655	0.00576723274751327	13.1145034299578	0.0074871649421953	-93.93055867	38.9870389	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1202	9.87297979502675	0.12770493	-0.053040089475882	0.178943195	120.85929694084	0.00819883678219933	15.1355771938196	0.0019135203784825	-85.33981564	35.15666361	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1372	5.23809228041698	0.347081625	-0.0194230061014228	0.210225275	92.7541682567352	-0.00100849550880074	15.7134618140184	0.0117900033219136	-80.5810055	35.53442042	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	463	5.88221946939345	0.0216159	-0.197696249018156	0.080045565	130.187822727057	-0.000573784813046686	20.3358977681551	-3.40843998587177e-05	-84.39391569	30.30869104	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	681	0.205309302331447	0.101258425	-0.125090651028526	0.261476265	72.1471165195585	0.0051668865372865	18.9993593325982	-0.00130370470958956	-97.46381627	32.59111434	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1264	-10.0449463407972	0.485278665	0.0839693659844662	0.254371515	90.8604182851835	0.00824059108957254	16.4488784817931	0.00799355940623169	-95.77807137	36.02496131	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1457	2.52700178438905	0.139914	-0.187040366956132	0.360959115	95.3285272104236	-2.1213913884578e-05	15.8804489725675	0.00909204903993024	-78.75857597	35.7354583	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1706	3.97374257200116	0.30767702	-0.0245072176583806	0.09133899	102.402245106462	0.00341270017424705	15.6237182015887	0.0087550251154815	-76.68949674	36.74574745	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	1286	5.94909518561932	0.049981155	0.064485037140871	0.06195311	140.692470642237	0.00461756641976828	12.1338143106669	0.00294369507066464	-82.9668537	35.36755465	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	2452	8.25861813543978	0.21021266	-0.079079455624469	0.49361074	85.6907067360022	0.00879799460281317	10.0990386374343	0.00955518985571809	-81.74962311	41.25528824	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	2110	5.75905952447806	0.80983891	-0.15896775991283	0.080312475	91.0826937754949	0.00980337632735146	11.1653847922213	0.00666433761345731	-84.5742875	39.80481716	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	2538	10.2848709042937	0.00331838	-0.177814778245408	0.17862684	83.5801295622801	0.0107078945872824	10.0336540351168	0.0103202156448171	-81.65398634	41.67381198	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	2539	5.78792507066113	0.268246395	0.0976128422988047	0.110493655	86.4418284403972	0.0102795095802003	9.83189116296573	0.00918374411121887	-81.02332126	41.60860798	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	2038	11.4774730369037	0.09761597	-0.0838946952644643	0.209945225	91.6583349292095	0.00419052968609699	14.6477566393427	0.0135611017387096	-77.38918692	38.58175799	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
Poanes zabulon	2123	11.013662817141	0.083791585	-0.0732718290308496	0.327032775	98.5131429059383	0.00343469651700901	14.2525643153021	0.0154009112531167	-76.66983076	38.91342256	Hesperiidae	G5	cryptic	yes	38.5	cryptic	1
