"Site"	"Year"	"N.species"	"Evenness"	"N.butterflies"	"Party_Hours"	"Longitude"	"Latitude"	"grid_id"	"EcoI"	"EcoII"	"EcoregionI"	"EcoregionII"
"Vashon Island, WA._-122.4605_47.422"	1998	6	0.632231949529337	29	7	-122.4605	47.422	4018	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Vashon Island, WA._-122.4605_47.422"	1999	5	0.657966567975085	27	7	-122.4605	47.422	4018	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Vashon Island, WA._-122.4605_47.422"	2001	5	0.679103092254974	42	4	-122.4605	47.422	4018	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Vashon Island, WA._-122.4605_47.422"	2002	5	0.806074904990318	59	9.5	-122.4605	47.422	4018	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Vashon Island, WA._-122.4605_47.422"	2003	10	0.735502295385531	176	18.5	-122.4605	47.422	4018	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Vashon Island, WA._-122.4605_47.422"	2004	8	0.692591136399078	190	13	-122.4605	47.422	4018	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Vashon Island, WA._-122.4605_47.422"	2005	9	0.744915998553015	179	19	-122.4605	47.422	4018	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Vashon Island, WA._-122.4605_47.422"	2006	8	0.621089632248148	196	15.5	-122.4605	47.422	4018	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Vashon Island, WA._-122.4605_47.422"	2007	7	0.533776132713775	164	12	-122.4605	47.422	4018	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Vashon Island, WA._-122.4605_47.422"	2008	4	0.688218728658728	43	11	-122.4605	47.422	4018	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Vashon Island, WA._-122.4605_47.422"	2009	5	0.746080238240939	77	11.5	-122.4605	47.422	4018	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Vashon Island, WA._-122.4605_47.422"	2010	5	0.765695487124567	60	12	-122.4605	47.422	4018	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Vashon Island, WA._-122.4605_47.422"	2011	4	0.940803694347276	54	12.5	-122.4605	47.422	4018	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Vashon Island, WA._-122.4605_47.422"	2012	6	0.767189117390083	73	12.5	-122.4605	47.422	4018	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Vashon Island, WA._-122.4605_47.422"	2013	8	0.75162201148802	197	13.5	-122.4605	47.422	4018	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Vashon Island, WA._-122.4605_47.422"	2014	8	0.789168043887902	59	11.5	-122.4605	47.422	4018	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Vashon Island, WA._-122.4605_47.422"	2015	6	0.736413759982996	31	10	-122.4605	47.422	4018	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Victoria, TX._-97.8_28.85"	1998	47	0.759849196316084	637	27	-97.8	28.85	194	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Victoria, TX._-97.8_28.85"	1999	53	0.790221765848324	434	24	-97.8	28.85	194	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Victoria, TX._-97.8_28.85"	2000	52	0.694683132298356	729	23	-97.8	28.85	194	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Victoria, TX._-97.8_28.85"	2001	53	0.722157303560383	873	24	-97.8	28.85	194	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Victoria, TX._-97.8_28.85"	2002	33	0.815208340509967	220	12	-97.8	28.85	194	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Victoria, TX._-97.8_28.85"	2003	49	0.165119747521571	3921	12	-97.8	28.85	194	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Victoria, TX._-97.8_28.85"	2004	47	0.857274933456237	323	8.5	-97.8	28.85	194	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Victoria, TX._-97.8_28.85"	2005	48	0.824922220291301	454	10	-97.8	28.85	194	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Victoria, TX._-97.8_28.85"	2007	40	0.80136551752639	312	14	-97.8	28.85	194	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Victoria, TX._-97.8_28.85"	2008	43	0.773383264168688	455	9	-97.8	28.85	194	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Victoria, TX._-97.8_28.85"	2009	32	0.83264614023551	348	8	-97.8	28.85	194	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	1993	32	0.479319382790011	1222	9.75	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	1994	37	0.676277293649691	676	8.25	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	1995	35	0.527167022133803	860	10	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	1996	33	0.581337920167859	612	10	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	1997	37	0.550892201067314	815	12	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	1998	28	0.681201387418603	459	12	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	1999	43	0.616040633734904	1002	13	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	2000	38	0.46767581564083	1234	14	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	2001	38	0.709212427830325	957	15	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	2002	23	0.730422185051998	313	14	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	2003	37	0.39239553434051	2146	13.75	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	2005	38	0.741025426397723	754	13	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	2006	34	0.656790287085602	518	10.5	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	2007	27	0.399471755870359	649	9	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	2008	34	0.714517240476368	526	16	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	2009	31	0.662060988561153	331	14	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	2010	29	0.524886449308258	589	12.5	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	2012	42	0.755679671373205	772	16.5	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	2013	29	0.597648800702	261	16	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	2014	36	0.8351577069014	235	9.01627486437613	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	2015	32	0.732645940325139	283	14	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	2016	27	0.743180108483354	169	8	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	2017	30	0.717929751332943	244	15	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Vischer Ferry, NY._-73.833_42.7178"	2018	26	0.828967290389375	142	12	-73.833	42.7178	2995	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Wake Co._-78.6599_35.8563"	1995	35	0.793932813504999	291	9	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	1996	47	0.721041073958754	1149	8.5	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	1997	50	0.81695870088542	792	10.5	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	1999	43	0.798495466820913	453	13	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2000	49	0.850833556290886	1015	14	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2001	49	0.774247265501217	923	19	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2002	50	0.726351860210972	1477	21.5	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2003	54	0.78468636303227	1225	12	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2004	51	0.82121372302446	1037	16	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2005	38	0.749791725284106	723	11	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2006	48	0.774700074869919	711	12	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2007	49	0.849107777897242	834	12.5	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2008	48	0.766480356821997	1003	15	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2009	53	0.771254915899536	1482	17	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2010	53	0.787270498342134	1308	13.5	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2011	43	0.729840443506836	759	15	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2012	59	0.79900478932674	1082	15.5	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2013	51	0.795786732481098	1139	17	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2014	55	0.773985009087836	1064	30	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2015	43	0.728801123772425	992	10.5	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2016	51	0.801116769906446	1342	20.5	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2017	47	0.807469505471562	1009	21	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Wake Co._-78.6599_35.8563"	2018	54	0.772731125233827	1337	27.5	-78.6599	35.8563	1457	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Walk-in-the-Water, FL._-81.3667_27.85"	2005	48	0.678605150208901	1508	14	-81.3667	27.85	221	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Walk-in-the-Water, FL._-81.3667_27.85"	2006	46	0.810442046689638	465	21	-81.3667	27.85	221	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Walk-in-the-Water, FL._-81.3667_27.85"	2007	48	0.832574109772157	640	25	-81.3667	27.85	221	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Walk-in-the-Water, FL._-81.3667_27.85"	2008	48	0.726558887284848	1428	22	-81.3667	27.85	221	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Walk-in-the-Water, FL._-81.3667_27.85"	2009	49	0.709839526980003	878	21	-81.3667	27.85	221	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Walk-in-the-Water, FL._-81.3667_27.85"	2010	37	0.855945820785206	651	18	-81.3667	27.85	221	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Walk-in-the-Water, FL._-81.3667_27.85"	2011	42	0.866338197350946	332	18	-81.3667	27.85	221	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Walk-in-the-Water, FL._-81.3667_27.85"	2012	53	0.725119836464088	1094	22	-81.3667	27.85	221	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Walk-in-the-Water, FL._-81.3667_27.85"	2013	50	0.858444523844808	1196	21	-81.3667	27.85	221	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Walk-in-the-Water, FL._-81.3667_27.85"	2014	49	0.80789561038804	937	22	-81.3667	27.85	221	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Walk-in-the-Water, FL._-81.3667_27.85"	2015	48	0.845486269260617	701	21	-81.3667	27.85	221	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Walk-in-the-Water, FL._-81.3667_27.85"	2016	46	0.883997589390631	494	8	-81.3667	27.85	221	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Walk-in-the-Water, FL._-81.3667_27.85"	2017	46	0.747250004055897	560	18	-81.3667	27.85	221	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Walk-in-the-Water, FL._-81.3667_27.85"	2018	48	0.886116634076093	763	21	-81.3667	27.85	221	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2000	34	0.33840735470772	2061	16	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2001	43	0.500247132802505	3240	21	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2002	32	0.577625662123121	1597	22.5	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2003	34	0.536970530697903	954	20	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2004	45	0.578727714691034	2509	23.5	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2005	41	0.681850475657467	1902	20	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2007	44	0.659326443008742	1795	18	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2008	40	0.600433857909663	1685	16.5	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2009	36	0.737936913715609	1124	17	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2010	38	0.590515588441827	1593	17.5	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2011	39	0.67820973804464	1100	18	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2012	43	0.694673072213359	1395	18	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2013	39	0.627422969704806	889	15	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2014	40	0.697980998713004	1130	17	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2015	43	0.702929746732854	1686	17	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2016	29	0.801744441865358	562	15.5	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2017	43	0.774393983731589	737	18	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	2018	41	0.585342219466074	979	17	-74.5643	41.2007	2637	5	5.3	"NORTHERN FORESTS"	"ATLANTIC HIGHLANDS"
"Washington, DC._-76.9834_38.9001"	1996	25	0.632198175165603	305	27	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	1997	10	0.858370792569338	102	3.5	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	1998	16	0.673283593521764	289	7	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	1999	20	0.627749378548926	372	7	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	2000	28	0.709051886745896	300	8.5	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	2001	31	0.696962209650384	481	15	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	2002	20	0.777698223701222	234	14	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	2003	22	0.687719762049016	145	6.5	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	2005	26	0.84309852794529	224	6.5	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	2006	25	0.786037910402273	130	6	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	2007	25	0.766449044889556	172	6	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	2008	22	0.81560750262518	195	6	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	2010	32	0.75669167158526	376	6	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	2011	27	0.752050748037051	247	6	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	2012	23	0.552867289839116	300	4.5	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	2013	33	0.817250585411147	438	7	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	2014	35	0.783793252298119	434	7.0126582278481	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	2015	40	0.49726263896004	926	6	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Washington, DC._-76.9834_38.9001"	2016	22	0.784987601260642	207	5	-76.9834	38.9001	2123	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Waterford, VA._-77.65_39.2"	1997	27	0.545282025902021	1206	15	-77.65	39.2	2121	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Waterford, VA._-77.65_39.2"	1998	40	0.549612775292452	2008	22.5	-77.65	39.2	2121	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Waterford, VA._-77.65_39.2"	1999	39	0.568352030098754	2022	22	-77.65	39.2	2121	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Waterford, VA._-77.65_39.2"	2000	46	0.731883326294794	1181	26	-77.65	39.2	2121	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Waterford, VA._-77.65_39.2"	2001	36	0.672205096387688	1016	18	-77.65	39.2	2121	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Waterford, VA._-77.65_39.2"	2002	48	0.629868908170621	3630	33	-77.65	39.2	2121	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Waterford, VA._-77.65_39.2"	2003	45	0.608635833777024	2961	25.75	-77.65	39.2	2121	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Waterford, VA._-77.65_39.2"	2004	54	0.729259777339269	2242	20.5	-77.65	39.2	2121	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Waterford, VA._-77.65_39.2"	2005	50	0.626074572589722	5042	21.75	-77.65	39.2	2121	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Waterford, VA._-77.65_39.2"	2006	45	0.715990885461819	2362	25	-77.65	39.2	2121	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Waterford, VA._-77.65_39.2"	2007	45	0.688359720637155	2590	26.5	-77.65	39.2	2121	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Waterford, VA._-77.65_39.2"	2008	55	0.649890274411536	2903	29	-77.65	39.2	2121	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Waterford, VA._-77.65_39.2"	2009	46	0.626801081681036	4899	40.5	-77.65	39.2	2121	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
